TrialOrder,TrialID,AngleResponse,AngleCorr,AngError,Start,End,RT,ID,AngErrorAbs
4,11,78.69003,10.1685,68.52153, Telescope, Trashcan,28.45683,445,68.52153
5,24,-97.28596,-125.6807,28.39476, Trashcan, Chair,8.557022,445,28.39476
6,23,113.7204,-10.49368,124.2141, Piano, Chair,13.01067,445,124.2141
7,18,-145.9806,-4.299151,-141.6815, Telescope, Harp,21.53448,445,141.6815
8,9,-126.7355,151.2295,-277.965, Stove, Bookshelf,7.789505,445,82.03500000000003
9,3,-68.61428,-36.09407,-32.52021, Mailbox, Piano,11.70973,445,32.52021
10,6,139.8828,24.73069,115.1521, Chair, Table,13.9948,445,115.1521
11,17,-95.5004,146.6573,-242.1577, Stove, Harp,8.573776,445,117.8423
12,12,-63.18358,-13.0517,-50.13188, Table, Trashcan,26.3215,445,50.13188
13,1,140.5115,139.8627,0.6488495, Well, Stove,8.757324,445,0.6488495
14,13,-132.0114,156.9717,-288.9831, Well, Telescope,7.272369,445,71.01690000000002
15,21,114.5671,-146.2155,260.7827, Trashcan, Mailbox,15.16275,445,99.21730000000002
16,5,112.9099,-121.5305,234.4404, Bookshelf, Table,17.24741,445,125.55959999999999
17,2,-147.8671,-49.85279,-98.01434, Wheelbarrow, Stove,8.223633,445,98.01434
18,22,-133.5057,-51.54441,-81.96126, Bookshelf, Mailbox,13.7778,445,81.96126
19,7,133.6468,-156.2066,289.8534, Trashcan, Plant,7.639648,445,70.14659999999998
20,19,42.87889,-47.17128,90.05016, Table, Well,8.139832,445,90.05016
21,4,124.0075,-2.913495,126.921, Harp, Piano,9.808105,445,126.921
22,16,-163.2102,-141.7693,-21.44084, Plant, Wheelbarrow,9.557922,445,21.44084
23,15,132.0185,-20.9935,153.012, Mailbox, Wheelbarrow,10.09158,445,153.012
24,10,-144.0302,-155.7204,11.69028, Plant, Bookshelf,9.974884,445,11.69028
1,19,-88.56789,-47.17128,-41.39662, Table, Well,94.77798,446,41.39662
2,17,-91.01398,146.6573,-237.6712, Stove, Harp,98.34755,446,122.3288
3,8,111.5953,108.8188,2.776527, Harp, Plant,25.93783,446,2.776527
4,5,-89.15747,-121.5305,32.37305, Bookshelf, Table,59.86574,446,32.37305
5,16,155.3362,-141.7693,297.1055, Plant, Wheelbarrow,86.17096,446,62.894499999999994
6,2,-25.09939,-49.85279,24.7534, Wheelbarrow, Stove,51.55905,446,24.7534
7,11,-14.64431,10.1685,-24.81282, Telescope, Trashcan,47.6893,446,24.81282
8,14,-17.82706,0.0,-17.82706, Wheelbarrow, Telescope,40.75006,446,17.82706
9,1,151.7984,139.8627,11.93571, Well, Stove,74.22763,446,11.93571
10,15,-13.46978,-20.9935,7.523721, Mailbox, Wheelbarrow,79.96564,446,7.523721
11,3,-18.59107,-36.09407,17.503, Mailbox, Piano,25.90466,446,17.503
12,20,-144.0476,8.961795,-153.0094, Piano, Well,37.69751,446,153.0094
13,9,147.0568,151.2295,-4.172745, Stove, Bookshelf,36.24689,446,4.172745
14,13,154.7828,156.9717,-2.188873, Well, Telescope,48.50616,446,2.188873
15,7,-140.8016,-156.2066,15.40498, Trashcan, Plant,42.06787,446,15.40498
16,10,-162.2553,-155.7204,-6.534897, Plant, Bookshelf,68.40601,446,6.534897
17,24,-69.67687,-125.6807,56.00385, Trashcan, Chair,42.45172,446,56.00385
18,22,-31.23479,-51.54441,20.30962, Bookshelf, Mailbox,19.54926,446,20.30962
19,21,-138.9523,-146.2155,7.263199, Trashcan, Mailbox,45.27057,446,7.263199
20,6,14.21271,24.73069,-10.51798, Chair, Table,34.0614,446,10.51798
21,12,-9.54454,-13.0517,3.507159, Table, Trashcan,43.20209,446,3.507159
22,4,10.2382,-2.913495,13.15169, Harp, Piano,25.88824,446,13.15169
23,18,-11.30993,-4.299151,-7.010778, Telescope, Harp,33.57727,446,7.010778
24,23,-144.9263,-10.49368,-134.4326, Piano, Chair,38.79846,446,134.4326
4,1,25.08359,139.8627,-114.77911, Well, Stove,39.04882,401,114.77911
3,2,-119.5641,-49.85279,-69.71131, Wheelbarrow, Stove,44.58656,401,69.71131
13,3,7.839245,-36.09407,43.933315, Mailbox, Piano,14.41187,401,43.933315
6,4,-176.9335,-2.913495,-174.020005, Harp, Piano,28.00636,401,174.020005
19,5,146.4613,-121.5305,267.9918, Bookshelf, Table,12.31021,401,92.00819999999999
15,6,85.91441,24.73069,61.18372000000001, Chair, Table,9.257568,401,61.18372000000001
8,7,-87.83891,-156.2066,68.36769000000001, Trashcan, Plant,5.13739,401,68.36769000000001
10,8,87.78319,108.8188,-21.03560999999999, Harp, Plant,9.207626,401,21.03560999999999
16,9,153.9966,151.2295,2.7670999999999992, Stove, Bookshelf,21.13403,401,2.7670999999999992
2,10,-42.78036,-155.7204,112.94004, Plant, Bookshelf,11.57625,401,112.94004
21,11,85.94647,10.1685,75.77797000000001, Telescope, Trashcan,6.722046,401,75.77797000000001
24,12,88.21008,-13.0517,101.26178, Table, Trashcan,7.205902,401,101.26178
11,13,-91.62884,156.9717,-248.60054, Well, Telescope,13.44432,401,111.39946
1,14,-153.2703,0.0,-153.2703, Wheelbarrow, Telescope,30.9419,401,153.2703
20,15,-18.83845,-20.9935,2.1550499999999992, Mailbox, Wheelbarrow,16.41348,401,2.1550499999999992
14,16,-24.44396,-141.7693,117.32533999999998, Plant, Wheelbarrow,16.08005,401,117.32533999999998
7,17,157.6431,146.6573,10.985800000000012, Stove, Harp,16.7973,401,10.985800000000012
17,18,-128.3235,-4.299151,-124.024349, Telescope, Harp,10.42532,401,124.024349
12,19,-114.8803,-47.17128,-67.70902000000001, Table, Well,11.70952,401,67.70902000000001
23,20,-59.60986,8.961795,-68.57165499999999, Piano, Well,9.72467,401,68.57165499999999
5,21,-88.61407,-146.2155,57.60142999999999, Trashcan, Mailbox,28.27327,401,57.60142999999999
9,22,151.6635,-51.54441,203.20791, Bookshelf, Mailbox,17.76457,401,156.79209
22,23,-91.28734,-10.49368,-80.79366, Piano, Chair,6.522095,401,80.79366
18,24,-161.2948,-125.6807,-35.61410000000001, Trashcan, Chair,20.1665,401,35.61410000000001
13,1,-128.279,139.8627,-268.1417, Well, Stove,5.321106,402,91.85829999999999
10,2,-88.45184,-49.85279,-38.599050000000005, Wheelbarrow, Stove,11.50928,402,38.599050000000005
18,3,114.2277,-36.09407,150.32177, Mailbox, Piano,9.074585,402,150.32177
21,4,144.0982,-2.913495,147.011695, Harp, Piano,14.74521,402,147.011695
6,5,-141.2192,-121.5305,-19.6887, Bookshelf, Table,11.1089,402,19.6887
4,6,136.4688,24.73069,111.73811, Chair, Table,12.91061,402,111.73811
12,7,-53.231,-156.2066,102.9756, Trashcan, Plant,8.140137,402,102.9756
3,8,167.5209,108.8188,58.702100000000016, Harp, Plant,27.02209,402,58.702100000000016
5,9,169.7778,151.2295,18.54830000000001, Stove, Bookshelf,8.974045,402,18.54830000000001
20,10,157.8065,-155.7204,313.5269, Plant, Bookshelf,8.256989,402,46.47309999999999
22,11,91.06586,10.1685,80.89736, Telescope, Trashcan,9.958282,402,80.89736
2,12,-158.6677,-13.0517,-145.616, Table, Trashcan,25.48764,402,145.616
19,13,-136.6847,156.9717,-293.6564, Well, Telescope,7.506012,402,66.34359999999998
15,14,125.0389,0.0,125.0389, Wheelbarrow, Telescope,11.95999,402,125.0389
11,15,-69.2744,-20.9935,-48.2809, Mailbox, Wheelbarrow,31.32567,402,48.2809
17,16,148.8952,-141.7693,290.6645, Plant, Wheelbarrow,6.0383,402,69.33550000000002
9,17,127.4674,146.6573,-19.189899999999994, Stove, Harp,5.85498,402,19.189899999999994
7,18,-51.18861,-4.299151,-46.889459, Telescope, Harp,13.29436,402,46.889459
14,19,67.89989,-47.17128,115.07117, Table, Well,6.271637,402,115.07117
23,20,117.1981,8.961795,108.236305, Piano, Well,24.65347,402,108.236305
16,21,-67.18198,-146.2155,79.03352, Trashcan, Mailbox,8.289978,402,79.03352
24,22,-145.3888,-51.54441,-93.84439, Bookshelf, Mailbox,13.37762,402,93.84439
1,23,-26.81635,-10.49368,-16.322670000000002, Piano, Chair,73.99435,402,16.322670000000002
8,24,-133.8767,-125.6807,-8.195999999999998, Trashcan, Chair,7.372894,402,8.195999999999998
8,1,153.5351,139.8627,13.67240000000001, Well, Stove,18.06482,403,13.67240000000001
12,2,-89.81982,-49.85279,-39.96703000000001, Wheelbarrow, Stove,14.81212,403,39.96703000000001
9,3,-56.37511,-36.09407,-20.28104, Mailbox, Piano,25.38756,403,20.28104
6,4,12.99463,-2.913495,15.908125000000002, Harp, Piano,17.79803,403,15.908125000000002
10,5,-90.19035,-121.5305,31.34015000000001, Bookshelf, Table,15.57956,403,31.34015000000001
14,6,27.82944,24.73069,3.0987500000000026, Chair, Table,12.14331,403,3.0987500000000026
13,7,-152.1403,-156.2066,4.0663000000000125, Trashcan, Plant,28.99057,403,4.0663000000000125
17,8,117.4744,108.8188,8.655600000000007, Harp, Plant,8.507019,403,8.655600000000007
23,9,152.0871,151.2295,0.8575999999999908, Stove, Bookshelf,16.53033,403,0.8575999999999908
16,10,-127.5622,-155.7204,28.158200000000008, Plant, Bookshelf,44.98706,403,28.158200000000008
19,11,9.908041,10.1685,-0.2604589999999991, Telescope, Trashcan,16.33011,403,0.2604589999999991
5,12,-12.99461,-13.0517,0.0570900000000005, Table, Trashcan,11.84294,403,0.0570900000000005
22,13,135.157,156.9717,-21.814699999999988, Well, Telescope,64.06912,403,21.814699999999988
24,14,111.342,0.0,111.342, Wheelbarrow, Telescope,11.79297,403,111.342
20,15,38.59708,-20.9935,59.59058, Mailbox, Wheelbarrow,27.23892,403,59.59058
3,16,-90.0,-141.7693,51.76929999999999, Plant, Wheelbarrow,54.52811,403,51.76929999999999
18,17,129.7692,146.6573,-16.88809999999998, Stove, Harp,39.93274,403,16.88809999999998
7,18,-38.62635,-4.299151,-34.327199, Telescope, Harp,10.90895,403,34.327199
2,19,-50.08408,-47.17128,-2.912799999999997, Table, Well,17.1975,403,2.912799999999997
1,20,17.12305,8.961795,8.161254999999999, Piano, Well,21.15077,403,8.161254999999999
21,21,-128.9525,-146.2155,17.263000000000005, Trashcan, Mailbox,29.0575,403,17.263000000000005
11,22,-29.51149,-51.54441,22.03292, Bookshelf, Mailbox,12.15988,403,22.03292
15,23,-13.21274,-10.49368,-2.7190600000000007, Piano, Chair,16.31342,403,2.7190600000000007
4,24,-139.7201,-125.6807,-14.0394, Trashcan, Chair,34.94553,403,14.0394
20,1,123.5054,139.8627,-16.357299999999995, Well, Stove,40.33337,404,16.357299999999995
9,2,125.1664,-49.85279,175.01918999999998, Wheelbarrow, Stove,33.01062,404,175.01918999999998
13,3,9.775213,-36.09407,45.869283, Mailbox, Piano,12.24316,404,45.869283
19,4,22.9169,-2.913495,25.830395, Harp, Piano,18.66516,404,25.830395
6,5,-162.3302,-121.5305,-40.79969999999999, Bookshelf, Table,13.97791,404,40.79969999999999
21,6,-5.430835,24.73069,-30.161525, Chair, Table,8.974121,404,30.161525
5,7,-147.5143,-156.2066,8.692300000000017, Trashcan, Plant,16.44714,404,8.692300000000017
17,8,111.3647,108.8188,2.545900000000003, Harp, Plant,9.374268,404,2.545900000000003
23,9,141.971,151.2295,-9.258499999999998, Stove, Bookshelf,6.855835,404,9.258499999999998
8,10,-31.24923,-155.7204,124.47117, Plant, Bookshelf,18.76526,404,124.47117
22,11,-143.1301,10.1685,-153.2986, Telescope, Trashcan,8.773682,404,153.2986
3,12,-88.38319,-13.0517,-75.33149, Table, Trashcan,26.18811,404,75.33149
1,13,143.8807,156.9717,-13.091000000000008, Well, Telescope,30.5918,404,13.091000000000008
18,14,-123.0539,0.0,-123.0539, Wheelbarrow, Telescope,19.16589,404,123.0539
10,15,88.593,-20.9935,109.5865, Mailbox, Wheelbarrow,24.97034,404,109.5865
11,16,-7.853305,-141.7693,133.91599499999998, Plant, Wheelbarrow,8.957397,404,133.91599499999998
14,17,132.7173,146.6573,-13.939999999999998, Stove, Harp,25.07092,404,13.939999999999998
4,18,-15.44359,-4.299151,-11.144439, Telescope, Harp,24.42004,404,11.144439
15,19,130.6013,-47.17128,177.77258, Table, Well,27.32227,404,177.77258
12,20,13.9445,8.961795,4.982704999999999, Piano, Well,16.53027,404,4.982704999999999
24,21,-90.85938,-146.2155,55.35611999999999, Trashcan, Mailbox,19.68298,404,55.35611999999999
2,22,90.43737,-51.54441,141.98178, Bookshelf, Mailbox,19.98315,404,141.98178
16,23,-14.47656,-10.49368,-3.98288, Piano, Chair,24.63696,404,3.98288
7,24,-139.3409,-125.6807,-13.660200000000003, Trashcan, Chair,19.53296,404,13.660200000000003
7,1,142.6961,139.8627,2.833400000000012, Well, Stove,8.924072,405,2.833400000000012
12,2,-25.12185,-49.85279,24.73094, Wheelbarrow, Stove,4.587097,405,24.73094
3,3,-25.10775,-36.09407,10.986320000000005, Mailbox, Piano,14.32837,405,10.986320000000005
16,4,54.49403,-2.913495,57.407525, Harp, Piano,7.623016,405,57.407525
21,5,-90.0,-121.5305,31.530500000000004, Bookshelf, Table,10.52539,405,31.530500000000004
18,6,45.59888,24.73069,20.86819, Chair, Table,13.47784,405,20.86819
6,7,-159.7751,-156.2066,-3.5685, Trashcan, Plant,12.41013,405,3.5685
19,8,49.66335,108.8188,-59.15545, Harp, Plant,14.82886,405,59.15545
20,9,135.1969,151.2295,-16.032600000000002, Stove, Bookshelf,22.21829,405,16.032600000000002
4,10,-160.1002,-155.7204,-4.379799999999989, Plant, Bookshelf,19.56619,405,4.379799999999989
22,11,-0.6584912,10.1685,-10.8269912, Telescope, Trashcan,8.423401,405,10.8269912
8,12,142.6961,-13.0517,155.7478, Table, Trashcan,8.006592,405,155.7478
13,13,172.2468,156.9717,15.275100000000007, Well, Telescope,11.10913,405,15.275100000000007
9,14,142.6961,0.0,142.6961, Wheelbarrow, Telescope,6.671844,405,142.6961
11,15,0.0,-20.9935,20.9935, Mailbox, Wheelbarrow,27.52258,405,20.9935
1,16,-150.2104,-141.7693,-8.441100000000006, Plant, Wheelbarrow,31.42587,405,8.441100000000006
17,17,143.8116,146.6573,-2.8456999999999937, Stove, Harp,21.11743,405,2.8456999999999937
5,18,-8.692805,-4.299151,-4.393654, Telescope, Harp,37.23062,405,4.393654
23,19,-33.62937,-47.17128,13.54191, Table, Well,9.307556,405,13.54191
24,20,36.57304,8.961795,27.611245, Piano, Well,11.17603,405,27.611245
14,21,-142.6211,-146.2155,3.594399999999979, Trashcan, Mailbox,14.62872,405,3.594399999999979
15,22,-42.93451,-51.54441,8.609899999999996, Bookshelf, Mailbox,13.2608,405,8.609899999999996
2,23,-150.2104,-10.49368,-139.71671999999998, Piano, Chair,12.02655,405,139.71671999999998
10,24,-110.2565,-125.6807,15.4242, Trashcan, Chair,10.72574,405,15.4242
2,1,144.5667,139.8627,4.704000000000008, Well, Stove,13.67798,407,4.704000000000008
15,2,40.6792,-49.85279,90.53199, Wheelbarrow, Stove,9.457733,407,90.53199
5,3,-36.43086,-36.09407,-0.3367900000000006, Mailbox, Piano,26.92221,407,0.3367900000000006
19,4,-91.80402,-2.913495,-88.890525, Harp, Piano,12.07666,407,88.890525
10,5,-129.5226,-121.5305,-7.992100000000008, Bookshelf, Table,10.39195,407,7.992100000000008
8,6,48.15484,24.73069,23.42415, Chair, Table,7.989883,407,23.42415
12,7,-128.3334,-156.2066,27.8732, Trashcan, Plant,20.09979,407,27.8732
16,8,-159.2459,108.8188,-268.0647, Harp, Plant,15.67958,407,91.93529999999998
23,9,165.8885,151.2295,14.658999999999992, Stove, Bookshelf,9.558075,407,14.658999999999992
1,10,-134.0371,-155.7204,21.683300000000003, Plant, Bookshelf,23.35295,407,21.683300000000003
4,11,0.0,10.1685,-10.1685, Telescope, Trashcan,13.92807,407,10.1685
14,12,15.9454,-13.0517,28.9971, Table, Trashcan,10.74222,407,28.9971
22,13,151.8214,156.9717,-5.150299999999987, Well, Telescope,6.154816,407,5.150299999999987
9,14,51.43475,0.0,51.43475, Wheelbarrow, Telescope,8.790451,407,51.43475
7,15,-62.47472,-20.9935,-41.48121999999999, Mailbox, Wheelbarrow,10.32518,407,41.48121999999999
17,16,-56.69771,-141.7693,85.07158999999999, Plant, Wheelbarrow,12.94388,407,85.07158999999999
20,17,-17.42989,146.6573,-164.08719, Stove, Harp,15.76285,407,164.08719
24,18,-38.99098,-4.299151,-34.691829, Telescope, Harp,8.306824,407,34.691829
13,19,-40.36452,-47.17128,6.806760000000004, Table, Well,7.522766,407,6.806760000000004
11,20,-88.87669,8.961795,-97.838485, Piano, Well,15.21248,407,97.838485
21,21,-33.31062,-146.2155,112.90488, Trashcan, Mailbox,11.85986,407,112.90488
3,22,-46.49436,-51.54441,5.050049999999999, Bookshelf, Mailbox,21.18396,407,5.050049999999999
18,23,-91.80402,-10.49368,-81.31034, Piano, Chair,10.19168,407,81.31034
6,24,-119.4274,-125.6807,6.253299999999996, Trashcan, Chair,16.83042,407,6.253299999999996
18,1,148.2849,139.8627,8.422200000000004, Well, Stove,25.75464,409,8.422200000000004
7,2,117.1572,-49.85279,167.00999000000002, Wheelbarrow, Stove,21.06729,409,167.00999000000002
9,3,-45.48418,-36.09407,-9.39011, Mailbox, Piano,9.424652,409,9.39011
5,4,-112.2918,-2.913495,-109.378305, Harp, Piano,29.97498,409,109.378305
20,5,25.32215,-121.5305,146.85265, Bookshelf, Table,48.28912,409,146.85265
13,6,-42.72957,24.73069,-67.46026, Chair, Table,23.70316,409,67.46026
3,7,40.73209,-156.2066,196.93869, Trashcan, Plant,18.81518,409,163.06131
4,8,-120.8639,108.8188,-229.6827, Harp, Plant,22.18516,409,130.3173
10,9,144.5002,151.2295,-6.729299999999995, Stove, Bookshelf,19.13211,409,6.729299999999995
12,10,-125.1888,-155.7204,30.53160000000001, Plant, Bookshelf,25.68758,409,30.53160000000001
2,11,-53.45198,10.1685,-63.62048, Telescope, Trashcan,18.23171,409,63.62048
21,12,-39.55231,-13.0517,-26.50061, Table, Trashcan,21.06717,409,26.50061
22,13,56.30993,156.9717,-100.66177, Well, Telescope,25.40457,409,100.66177
14,14,-16.67607,0.0,-16.67607, Wheelbarrow, Telescope,34.11139,409,16.67607
17,15,30.02316,-20.9935,51.01666, Mailbox, Wheelbarrow,21.95129,409,51.01666
15,16,-109.7406,-141.7693,32.028699999999986, Plant, Wheelbarrow,18.26501,409,32.028699999999986
1,17,135.7539,146.6573,-10.903400000000005, Stove, Harp,42.81836,409,10.903400000000005
23,18,88.64893,-4.299151,92.948081, Telescope, Harp,19.7157,409,92.948081
11,19,55.88557,-47.17128,103.05685, Table, Well,25.97105,409,103.05685
24,20,-132.4614,8.961795,-141.423195, Piano, Well,31.276,409,141.423195
6,21,42.52697,-146.2155,188.74247, Trashcan, Mailbox,9.557373,409,171.25753
16,22,-159.2539,-51.54441,-107.70949, Bookshelf, Mailbox,17.63104,409,107.70949
8,23,-124.1013,-10.49368,-113.60762, Piano, Chair,22.23468,409,113.60762
19,24,-62.33326,-125.6807,63.34744, Trashcan, Chair,26.83893,409,63.34744
21,1,154.2593,139.8627,14.396600000000008, Well, Stove,10.79202,408,14.396600000000008
7,2,-38.26949,-49.85279,11.5833, Wheelbarrow, Stove,9.741241,408,11.5833
10,3,-31.79891,-36.09407,4.295160000000003, Mailbox, Piano,8.439896,408,4.295160000000003
17,4,0.0,-2.913495,2.913495, Harp, Piano,9.023956,408,2.913495
6,5,-118.0725,-121.5305,3.4579999999999984, Bookshelf, Table,50.49142,408,3.4579999999999984
16,6,39.73229,24.73069,15.0016, Chair, Table,9.808105,408,15.0016
24,7,-125.4699,-156.2066,30.736700000000013, Trashcan, Plant,9.824768,408,30.736700000000013
9,8,110.8908,108.8188,2.0720000000000027, Harp, Plant,20.21666,408,2.0720000000000027
13,9,151.8687,151.2295,0.6391999999999882, Stove, Bookshelf,16.01285,408,0.6391999999999882
20,10,-155.1906,-155.7204,0.5298000000000229, Plant, Bookshelf,14.0116,408,0.5298000000000229
19,11,13.86967,10.1685,3.70117, Telescope, Trashcan,7.706238,408,3.70117
11,12,-7.214254,-13.0517,5.837446, Table, Trashcan,8.757401,408,5.837446
18,13,160.6155,156.9717,3.643799999999999, Well, Telescope,11.54288,408,3.643799999999999
1,14,-19.31639,0.0,-19.31639, Wheelbarrow, Telescope,44.48624,408,19.31639
23,15,-29.74487,-20.9935,-8.751369999999998, Mailbox, Wheelbarrow,29.99115,408,8.751369999999998
2,16,-157.7824,-141.7693,-16.01310000000001, Plant, Wheelbarrow,27.52267,408,16.01310000000001
5,17,139.0536,146.6573,-7.6037000000000035, Stove, Harp,11.02593,408,7.6037000000000035
3,18,-11.16488,-4.299151,-6.865729, Telescope, Harp,24.53693,408,6.865729
15,19,-51.61345,-47.17128,-4.442169999999997, Table, Well,16.43011,408,4.442169999999997
8,20,-3.667783,8.961795,-12.629578, Piano, Well,18.98227,408,12.629578
14,21,-146.1131,-146.2155,0.1023999999999887, Trashcan, Mailbox,21.03424,408,0.1023999999999887
22,22,-31.20055,-51.54441,20.34386, Bookshelf, Mailbox,17.91473,408,20.34386
12,23,-10.72882,-10.49368,-0.2351400000000012, Piano, Chair,9.341003,408,0.2351400000000012
4,24,-127.7132,-125.6807,-2.032499999999999, Trashcan, Chair,21.15041,408,2.032499999999999
22,1,31.21841,139.8627,-108.64428999999998, Well, Stove,36.74677,410,108.64428999999998
18,2,36.72411,-49.85279,86.5769, Wheelbarrow, Stove,12.54349,410,86.5769
15,3,-15.48249,-36.09407,20.611580000000004, Mailbox, Piano,9.941376,410,20.611580000000004
5,4,20.25648,-2.913495,23.169975, Harp, Piano,19.88338,410,23.169975
23,5,132.3736,-121.5305,253.90410000000003, Bookshelf, Table,12.72717,410,106.09589999999997
10,6,-26.56507,24.73069,-51.29576, Chair, Table,13.59448,410,51.29576
8,7,-17.21607,-156.2066,138.99053, Trashcan, Plant,17.21393,410,138.99053
24,8,156.1843,108.8188,47.36550000000001, Harp, Plant,7.239197,410,47.36550000000001
12,9,180.0,151.2295,28.7705, Stove, Bookshelf,23.76964,410,28.7705
4,10,-26.31267,-155.7204,129.40773000000002, Plant, Bookshelf,14.94559,410,129.40773000000002
20,11,-12.52884,10.1685,-22.69734, Telescope, Trashcan,26.68851,410,22.69734
13,12,-13.17254,-13.0517,-0.1208399999999993, Table, Trashcan,33.06047,410,0.1208399999999993
17,13,70.87238,156.9717,-86.09931999999999, Well, Telescope,11.14249,410,86.09931999999999
1,14,87.16586,0.0,87.16586, Wheelbarrow, Telescope,31.75966,410,87.16586
14,15,-33.6901,-20.9935,-12.6966, Mailbox, Wheelbarrow,24.85376,410,12.6966
21,16,-90.0,-141.7693,51.76929999999999, Plant, Wheelbarrow,7.606293,410,51.76929999999999
19,17,-154.051,146.6573,-300.7083, Stove, Harp,8.673889,410,59.29169999999999
6,18,31.7742,-4.299151,36.073351, Telescope, Harp,30.60809,410,36.073351
16,19,-154.3087,-47.17128,-107.13742, Table, Well,18.44852,410,107.13742
9,20,35.84765,8.961795,26.885855, Piano, Well,16.04646,410,26.885855
3,21,180.0,-146.2155,326.2155, Trashcan, Mailbox,19.61612,410,33.78449999999998
7,22,-6.340195,-51.54441,45.204215, Bookshelf, Mailbox,20.75038,410,45.204215
2,23,135.0,-10.49368,145.49368, Piano, Chair,10.72544,410,145.49368
11,24,-25.80117,-125.6807,99.87953, Trashcan, Chair,20.8338,410,99.87953
9,1,-39.90789,139.8627,-179.77059, Well, Stove,26.32167,411,179.77059
21,2,-64.14449,-49.85279,-14.291700000000006, Wheelbarrow, Stove,27.68967,411,14.291700000000006
22,3,-64.81148,-36.09407,-28.71741, Mailbox, Piano,12.99399,411,28.71741
24,4,122.1419,-2.913495,125.055395, Harp, Piano,11.99338,411,125.055395
7,5,-47.82215,-121.5305,73.70835, Bookshelf, Table,29.90791,411,73.70835
11,6,31.89568,24.73069,7.16499, Chair, Table,15.52969,411,7.16499
13,7,146.5092,-156.2066,302.7158, Trashcan, Plant,8.10675,411,57.2842
15,8,90.80694,108.8188,-18.01186, Harp, Plant,9.95816,411,18.01186
3,9,166.0622,151.2295,14.832699999999988, Stove, Bookshelf,13.96136,411,14.832699999999988
16,10,-119.7449,-155.7204,35.97550000000001, Plant, Bookshelf,10.77548,411,35.97550000000001
1,11,-69.48669,10.1685,-79.65518999999999, Telescope, Trashcan,63.41893,411,79.65518999999999
12,12,-125.8927,-13.0517,-112.841, Table, Trashcan,19.349,411,112.841
5,13,-23.13571,156.9717,-180.10741, Well, Telescope,12.30998,411,179.89259
2,14,144.8193,0.0,144.8193, Wheelbarrow, Telescope,17.98148,411,144.8193
23,15,37.8283,-20.9935,58.8218, Mailbox, Wheelbarrow,16.59698,411,58.8218
6,16,-150.66,-141.7693,-8.89070000000001, Plant, Wheelbarrow,14.92908,411,8.89070000000001
20,17,159.3684,146.6573,12.711100000000016, Stove, Harp,8.440125,411,12.711100000000016
19,18,22.56962,-4.299151,26.868771, Telescope, Harp,13.21094,411,26.868771
10,19,-27.76637,-47.17128,19.404910000000005, Table, Well,25.68777,411,19.404910000000005
4,20,27.38184,8.961795,18.420045, Piano, Well,32.72704,411,18.420045
18,21,-24.66195,-146.2155,121.55355, Trashcan, Mailbox,13.02731,411,121.55355
8,22,-9.993574,-51.54441,41.550836, Bookshelf, Mailbox,7.722931,411,41.550836
14,23,52.54945,-10.49368,63.04313, Piano, Chair,6.271851,411,63.04313
17,24,39.80556,-125.6807,165.48626000000002, Trashcan, Chair,17.41425,411,165.48626000000002
3,1,-146.6397,139.8627,-286.5024, Well, Stove,15.46272,412,73.49759999999998
12,2,-26.0535,-49.85279,23.79929, Wheelbarrow, Stove,15.19592,412,23.79929
22,3,155.3532,-36.09407,191.44727, Mailbox, Piano,10.17523,412,168.55273
17,4,-15.15954,-2.913495,-12.246045, Harp, Piano,17.18015,412,12.246045
7,5,-18.74133,-121.5305,102.78917, Bookshelf, Table,20.26685,412,102.78917
18,6,-54.96619,24.73069,-79.69688, Chair, Table,26.03799,412,79.69688
13,7,-61.05609,-156.2066,95.15051, Trashcan, Plant,39.64915,412,95.15051
20,8,-4.913824,108.8188,-113.732624, Harp, Plant,8.92395,412,113.732624
21,9,137.5448,151.2295,-13.684699999999992, Stove, Bookshelf,9.107666,412,13.684699999999992
15,10,-14.03625,-155.7204,141.68415000000002, Plant, Bookshelf,18.74872,412,141.68415000000002
9,11,6.981064,10.1685,-3.187436, Telescope, Trashcan,9.090851,412,3.187436
5,12,-11.10383,-13.0517,1.94787, Table, Trashcan,18.68179,412,1.94787
24,13,-154.7988,156.9717,-311.7705, Well, Telescope,8.123383,412,48.22949999999997
23,14,-5.663686,0.0,-5.663686, Wheelbarrow, Telescope,8.606903,412,5.663686
4,15,162.3091,-20.9935,183.3026, Mailbox, Wheelbarrow,33.61096,412,176.6974
2,16,-59.93143,-141.7693,81.83786999999998, Plant, Wheelbarrow,17.86478,412,81.83786999999998
6,17,151.8518,146.6573,5.194500000000005, Stove, Harp,13.07751,412,5.194500000000005
10,18,-18.13019,-4.299151,-13.831039, Telescope, Harp,8.623581,412,13.831039
11,19,-16.07749,-47.17128,31.09379, Table, Well,11.05917,412,31.09379
16,20,19.72227,8.961795,10.760475, Piano, Well,16.69778,412,10.760475
8,21,-56.23572,-146.2155,89.97977999999999, Trashcan, Mailbox,40.46658,412,89.97977999999999
19,22,-137.1932,-51.54441,-85.64878999999999, Bookshelf, Mailbox,18.04813,412,85.64878999999999
14,23,18.23601,-10.49368,28.72969, Piano, Chair,11.94315,412,28.72969
1,24,-73.4231,-125.6807,52.2576, Trashcan, Chair,17.59775,412,52.2576
18,1,62.02052,139.8627,-77.84217999999998, Well, Stove,16.71375,413,77.84217999999998
