SubjectNum,TrialNum,Time,X,Z
423,16,528.3622,-2.549992,0.8029439
423,16,528.5845,-2.704325,0.7040091
423,16,528.8067,-2.790545,0.5737914
423,16,529.0289,-2.809442,0.407517
423,16,529.2511,-2.798312,0.2364572
423,16,529.4733,-2.836887,0.08790335
423,16,529.6956,-2.912403,-0.06696627
423,16,529.9178,-2.977409,-0.2217451
423,16,530.14,-2.991563,-0.3866047
423,16,530.3622,-2.965173,-0.558001
423,16,530.5845,-2.95422,-0.7286919
423,16,530.8067,-2.989339,-0.8851554
423,16,531.0289,-3.058654,-1.020301
423,16,531.2511,-3.083006,-1.146927
423,16,531.4733,-3.070711,-1.278386
423,16,531.6956,-3.008229,-1.408376
423,19,557.6844,1.922686,-2.047623
423,19,557.9067,1.892351,-2.038385
423,19,558.1289,1.852936,-2.01856
423,19,558.3511,1.794526,-2.004603
423,19,558.5734,1.709017,-2.033907
423,19,558.7956,1.639387,-2.09135
423,19,559.0178,1.595965,-2.134761
423,19,559.24,1.564055,-2.145158
423,19,559.4622,1.559516,-2.126055
423,19,559.6844,1.562111,-2.116725
423,19,559.9067,1.56058,-2.100513
423,19,560.1289,1.56228,-2.119184
423,19,560.3511,1.559756,-2.189565
423,19,560.5734,1.545202,-2.246016
423,19,560.7956,1.53145,-2.241333
423,19,561.0178,1.56177,-2.205782
423,19,561.24,1.624495,-2.142981
423,19,561.4622,1.607679,-2.06537
423,19,561.6844,1.549025,-1.998715
423,19,561.9067,1.505834,-1.911846
423,19,562.1289,1.489587,-1.814075
423,19,562.3511,1.491634,-1.682047
423,19,562.5734,1.515811,-1.536437
423,19,562.7956,1.47521,-1.407169
423,19,563.0178,1.369606,-1.338314
423,19,563.24,1.244334,-1.327495
423,19,563.4622,1.133875,-1.288309
423,19,563.6844,1.006983,-1.216362
423,19,563.9067,0.8827188,-1.118066
423,19,564.1289,0.7391868,-1.080887
423,19,564.3511,0.5778686,-1.10866
423,19,564.5734,0.412138,-1.165277
423,19,564.7956,0.2586989,-1.156628
423,19,565.0178,0.09924309,-1.103283
423,19,565.24,-0.05402558,-1.03342
423,19,565.4622,-0.2132535,-1.012096
423,19,565.6844,-0.390692,-1.038033
423,19,565.9067,-0.5705696,-1.055397
423,19,566.1289,-0.7464547,-1.014695
423,19,566.3511,-0.9268658,-0.9313362
423,19,566.5734,-1.100543,-0.8961874
423,19,566.7956,-1.278235,-0.902918
423,19,567.0178,-1.461,-0.9309314
423,19,567.24,-1.634658,-0.9117919
423,19,567.4622,-1.803669,-0.8548639
423,19,567.6844,-1.937965,-0.7741369
423,19,567.9067,-2.072894,-0.7300209
423,19,568.1289,-2.242004,-0.7284251
423,19,568.3511,-2.389712,-0.695446
423,19,568.5734,-2.471999,-0.5976626
423,19,568.7956,-2.501342,-0.4564871
423,19,569.0178,-2.538126,-0.3259116
423,19,569.24,-2.592587,-0.176807
423,19,569.4622,-2.673036,-0.01445252
423,19,569.6844,-2.693376,0.1380172
423,19,569.9067,-2.656299,0.2880511
423,19,570.1289,-2.576421,0.4240238
423,19,570.3511,-2.528592,0.5707008
423,19,570.5734,-2.502615,0.7362888
423,19,570.7956,-2.487613,0.9021946
423,19,571.0178,-2.410895,1.040752
423,19,571.24,-2.289551,1.17055
423,19,571.4622,-2.167621,1.283953
423,19,571.6844,-2.080603,1.418119
423,19,571.9067,-2.014511,1.557834
423,19,572.1289,-1.943744,1.667145
423,19,572.3511,-1.850137,1.734969
423,19,572.5734,-1.768594,1.755874
423,19,572.7956,-1.730029,1.786023
423,19,573.0178,-1.73395,1.808042
423,17,596.1511,1.793497,-1.06394
423,17,596.3734,1.789511,-1.101068
423,17,596.5956,1.790429,-1.148056
423,17,596.8178,1.791743,-1.168004
423,17,597.04,1.810436,-1.175939
423,17,597.2622,1.829491,-1.1863
423,17,597.4844,1.834517,-1.189298
423,17,597.7067,1.80972,-1.16433
423,17,597.9289,1.782007,-1.140352
423,17,598.1511,1.769701,-1.134125
423,17,598.3734,1.709803,-1.151992
423,17,598.5956,1.598546,-1.21961
423,17,598.8178,1.470787,-1.293993
423,17,599.04,1.344398,-1.315282
423,17,599.2622,1.194477,-1.282047
423,17,599.4844,1.069067,-1.206885
423,17,599.7067,0.9523559,-1.184961
423,17,599.9289,0.8344162,-1.188482
423,17,600.1511,0.7214386,-1.215646
423,17,600.3734,0.6625233,-1.21919
423,17,600.5956,0.6120426,-1.22074
423,17,600.8178,0.5575579,-1.15531
423,17,601.04,0.5374167,-1.044595
423,17,601.2622,0.5192901,-0.9315639
423,17,601.4844,0.4473166,-0.8363034
423,17,601.7067,0.3373459,-0.7502019
423,17,601.9289,0.2206821,-0.6537326
423,17,602.1511,0.1618899,-0.5338341
423,17,602.3734,0.1479109,-0.3903435
423,17,602.5956,0.1764129,-0.2447503
423,17,602.8178,0.1668833,-0.09997182
423,17,603.04,0.1201292,0.04128309
423,17,603.2622,0.04019458,0.1740153
423,17,603.4844,0.005581638,0.3120055
423,17,603.7067,0.0009218669,0.4602187
423,17,603.9289,-0.01096112,0.5860202
423,17,604.1511,-0.02894517,0.67822
423,17,604.3734,-0.06123579,0.7840644
423,17,604.5956,-0.1256605,0.8675148
423,17,604.8178,-0.1880715,0.9443169
423,17,605.04,-0.2519991,1.025227
423,17,605.2622,-0.3165138,1.091801
423,17,605.4844,-0.4345846,1.107155
423,17,605.7067,-0.5942059,1.078019
423,17,605.9289,-0.7541506,1.044291
423,17,606.1511,-0.8896052,1.044206
423,17,606.3734,-1.024535,1.088052
423,17,606.5956,-1.148856,1.128715
423,17,606.8178,-1.284772,1.157406
423,17,607.04,-1.411257,1.158628
423,17,607.2622,-1.515821,1.188724
423,17,607.4844,-1.593711,1.273645
423,17,607.7067,-1.64557,1.401551
423,17,607.9289,-1.722581,1.517193
423,17,608.1511,-1.79955,1.641647
423,17,608.3734,-1.899135,1.777407
423,17,608.5956,-1.947193,1.938232
423,17,608.8178,-1.958045,2.12215
423,17,609.04,-1.980246,2.279134
423,17,609.2622,-2.061481,2.401204
423,17,609.4844,-2.182622,2.479699
423,17,609.7067,-2.293254,2.550409
423,17,609.9289,-2.409367,2.632797
423,17,610.1511,-2.519209,2.736429
423,17,610.3734,-2.627311,2.794361
423,17,610.5956,-2.719734,2.805037
423,17,610.8178,-2.77806,2.79323
423,17,611.04,-2.814395,2.792161
423,4,641.6733,1.761434,2.99993
423,4,641.8956,1.763089,3.004713
423,4,642.1178,1.783396,3.072075
423,4,642.34,1.836825,3.18126
423,4,642.5623,1.896833,3.263817
423,4,642.7845,1.927376,3.314744
423,4,643.0067,1.941162,3.347908
423,4,643.2289,1.95758,3.34868
423,4,643.4511,1.992938,3.329745
423,4,643.6733,1.996065,3.311238
423,4,643.8956,1.959961,3.287124
423,4,644.1178,1.959072,3.255369
423,4,644.34,2.052463,3.246164
423,4,644.5623,2.229549,3.248473
423,4,644.7845,2.343821,3.221121
423,4,645.0067,2.408591,3.12906
423,4,645.2289,2.42328,2.988948
423,4,645.4511,2.435077,2.854863
423,4,645.6733,2.487062,2.72532
423,4,645.8956,2.580882,2.585036
423,4,646.1178,2.627711,2.437657
423,4,646.34,2.613151,2.285855
423,4,646.5623,2.555008,2.148174
423,4,646.7845,2.533317,2.016391
423,4,647.0067,2.547665,1.866167
423,4,647.2289,2.601639,1.703552
423,4,647.4511,2.59626,1.570928
423,4,647.6733,2.548223,1.459467
423,4,647.8956,2.465499,1.373367
423,4,648.1178,2.430221,1.269843
423,4,648.34,2.480772,1.146986
423,4,648.5623,2.553716,1.034931
423,4,648.7845,2.647766,0.9041775
423,4,649.0067,2.702196,0.7534199
423,4,649.2289,2.692187,0.5879321
423,4,649.4511,2.649679,0.4493561
423,4,649.6733,2.648528,0.2960539
423,4,649.8956,2.673285,0.1301816
423,4,650.1178,2.70646,-0.03743377
423,4,650.34,2.680562,-0.1912453
423,4,650.5623,2.609779,-0.3353598
423,4,650.7845,2.5332,-0.4511744
423,4,651.0067,2.474726,-0.5724121
423,4,651.2289,2.43633,-0.733884
423,4,651.4511,2.377959,-0.8497937
423,4,651.6733,2.302672,-0.8764734
423,4,651.8956,2.225166,-0.868901
423,4,652.1178,2.155683,-0.8796136
423,4,652.34,2.076084,-0.9228501
423,4,652.5623,1.992717,-0.9607996
423,15,676.1178,0.08861657,-0.1774197
423,15,676.34,0.1074467,-0.1956351
423,15,676.5623,0.2006613,-0.1883844
423,15,676.7845,0.322543,-0.1356981
423,15,677.0067,0.4216921,-0.07205859
423,15,677.2289,0.4797615,-0.06089634
423,15,677.4511,0.4917076,-0.1228945
423,15,677.6733,0.4889825,-0.1871632
423,15,677.8956,0.4794526,-0.17261
423,15,678.1178,0.4506876,-0.1280639
423,15,678.34,0.4276913,-0.1224564
423,15,678.5623,0.4337786,-0.1871794
423,15,678.7845,0.4627445,-0.3235718
423,15,679.0067,0.4627313,-0.4564672
423,15,679.2289,0.3845761,-0.5561208
423,15,679.4511,0.2345845,-0.6178467
423,15,679.6733,0.07630642,-0.6853548
423,15,679.8956,-0.03940103,-0.7790653
423,15,680.1178,-0.1596169,-0.8893293
423,15,680.34,-0.2909386,-0.9801565
423,15,680.5623,-0.4466414,-1.051487
423,15,680.7845,-0.5964016,-1.122372
423,15,681.0067,-0.6791294,-1.243299
423,15,681.2289,-0.7135024,-1.399122
423,15,681.4511,-0.7182194,-1.564929
423,15,681.6733,-0.7689544,-1.721676
423,15,681.8956,-0.8407069,-1.893702
423,15,682.1178,-0.9000275,-2.050039
423,15,682.34,-0.9142142,-2.216412
423,15,682.5623,-0.9055299,-2.408794
423,15,682.7845,-0.9312369,-2.572349
423,15,683.0067,-1.019219,-2.668864
423,15,683.2289,-1.129922,-2.69865
423,15,683.4511,-1.215864,-2.736483
423,15,683.6733,-1.302843,-2.79631
423,15,683.8956,-1.391529,-2.860885
423,15,684.1178,-1.442036,-2.853492
423,8,700.4622,-2.750228,-1.89154
423,8,700.6844,-2.693882,-1.9108
423,8,700.9067,-2.586257,-1.96635
423,8,701.1289,-2.487651,-2.017659
423,8,701.3511,-2.427836,-2.040891
423,8,701.5734,-2.397458,-2.040831
423,8,701.7956,-2.39269,-2.020443
423,8,702.0178,-2.40598,-2.007602
423,8,702.24,-2.442645,-2.034532
423,8,702.4622,-2.428483,-2.104004
423,8,702.6844,-2.362856,-2.166913
423,8,702.9067,-2.333679,-2.185915
423,8,703.1289,-2.36233,-2.184756
423,8,703.3511,-2.415478,-2.167113
423,8,703.5734,-2.439466,-2.093099
423,8,703.7956,-2.46433,-1.959337
423,8,704.0178,-2.479589,-1.794142
423,8,704.24,-2.465505,-1.691916
423,8,704.4622,-2.420338,-1.648926
423,8,704.6844,-2.3914,-1.614985
423,8,704.9067,-2.350486,-1.506574
423,8,705.1289,-2.294718,-1.367107
423,8,705.3511,-2.213907,-1.279023
423,8,705.5734,-2.091829,-1.249253
423,8,705.7956,-1.956253,-1.271053
423,8,706.0178,-1.828887,-1.254878
423,8,706.24,-1.68273,-1.208038
423,8,706.4622,-1.536354,-1.131627
423,8,706.6844,-1.385658,-1.124902
423,8,706.9067,-1.22703,-1.164792
423,8,707.1289,-1.085112,-1.213906
423,8,707.3511,-0.9384277,-1.20216
423,8,707.5734,-0.7846041,-1.135949
423,8,707.7956,-0.6234965,-1.071592
423,8,708.0178,-0.4553532,-1.064159
423,8,708.24,-0.2851359,-1.087293
423,8,708.4622,-0.133404,-1.081821
423,8,708.6844,0.0335729,-1.032163
423,8,708.9067,0.1980502,-0.9505665
423,8,709.1289,0.3689524,-0.9200736
423,8,709.3511,0.557731,-0.9159922
423,8,709.5734,0.7317438,-0.9226687
423,8,709.7956,0.887651,-0.8781985
423,8,710.0178,1.013423,-0.8120521
423,8,710.24,1.129216,-0.774747
423,8,710.4622,1.254893,-0.7620398
423,8,710.6844,1.37546,-0.7762944
423,9,722.6178,1.693123,1.115552
423,9,722.84,1.701789,1.145365
423,9,723.0623,1.735334,1.199876
423,9,723.2845,1.786806,1.229364
423,9,723.5067,1.841703,1.234175
423,9,723.7289,1.87938,1.231213
423,9,723.9511,1.863136,1.231724
423,9,724.1733,1.807407,1.215548
423,9,724.3956,1.711596,1.242111
423,9,724.6178,1.645954,1.271606
423,9,724.84,1.572513,1.250885
423,9,725.0623,1.470128,1.161443
423,9,725.2845,1.375082,1.048407
423,9,725.5067,1.27078,1.015274
423,9,725.7289,1.136907,1.026228
423,9,725.9511,0.9992828,1.047642
423,9,726.1733,0.8555421,1.022269
423,9,726.3956,0.7104695,0.9484882
423,9,726.6178,0.569968,0.8798803
423,9,726.84,0.4184305,0.8749624
423,9,727.0623,0.25436,0.9157364
423,9,727.2845,0.1042614,0.9434943
423,9,727.5067,-0.05334986,0.9371805
423,9,727.7289,-0.2004151,0.8895677
423,9,727.9511,-0.3424164,0.8920237
423,9,728.1733,-0.4993374,0.9286697
423,9,728.3956,-0.6497521,0.9887801
423,9,728.6178,-0.8055848,0.9981878
423,9,728.84,-0.9655886,0.980501
423,9,729.0623,-1.118323,0.9666538
423,9,729.2845,-1.24185,1.030463
423,9,729.5067,-1.351076,1.130167
423,9,729.7289,-1.439081,1.204453
423,9,729.9511,-1.535626,1.279816
423,9,730.1733,-1.657912,1.34112
423,9,730.3956,-1.750487,1.436876
423,9,730.6178,-1.791319,1.589597
423,9,730.84,-1.775377,1.745013
423,9,731.0623,-1.806063,1.871236
423,9,731.2845,-1.874498,1.993497
423,9,731.5067,-1.967564,2.109058
423,9,731.7289,-2.023213,2.239541
423,9,731.9511,-2.092184,2.384271
423,9,732.1733,-2.156175,2.531151
423,9,732.3956,-2.26002,2.641367
423,9,732.6178,-2.389929,2.707544
423,9,732.84,-2.510705,2.752135
423,9,733.0623,-2.618715,2.815914
423,9,733.2845,-2.715963,2.894225
423,9,733.5067,-2.792189,2.94549
423,9,733.7289,-2.838171,2.958759
423,1,757.6956,-2.626511,3.047678
423,1,757.9178,-2.607485,3.03937
423,1,758.14,-2.548554,3.063334
423,1,758.3622,-2.479814,3.120473
423,1,758.5845,-2.417668,3.180278
423,1,758.8067,-2.374907,3.196051
423,1,759.0289,-2.367749,3.150251
423,1,759.2512,-2.36422,3.049968
423,1,759.4733,-2.334543,3.017702
423,1,759.6956,-2.337377,3.054722
423,1,759.9178,-2.32542,3.057117
423,1,760.14,-2.245671,3.038944
423,1,760.3622,-2.148339,3.007201
423,1,760.5845,-2.072896,2.928868
423,1,760.8067,-2.039487,2.795562
423,1,761.0289,-2.026731,2.655098
423,1,761.2512,-1.951095,2.525774
423,1,761.4733,-1.846063,2.416251
423,1,761.6956,-1.757013,2.297759
423,1,761.9178,-1.733218,2.147173
423,1,762.14,-1.750222,1.977669
423,1,762.3622,-1.751078,1.817968
423,1,762.5845,-1.695842,1.661694
423,1,762.8067,-1.591244,1.523617
423,1,763.0289,-1.482725,1.41573
423,1,763.2512,-1.381192,1.303495
423,1,763.4733,-1.294039,1.197862
423,1,763.6956,-1.164366,1.14794
423,1,763.9178,-1.00594,1.160799
423,1,764.14,-0.8436742,1.188157
423,1,764.3622,-0.7076082,1.146583
423,1,764.5845,-0.5959936,1.062541
423,1,764.8067,-0.4849373,0.9936893
423,1,765.0289,-0.3634438,0.9381573
423,1,765.2512,-0.2221753,0.8998288
423,1,765.4733,-0.1267086,0.825265
423,1,765.6956,-0.07682069,0.6912385
423,1,765.9178,-0.08200596,0.533801
423,1,766.14,-0.05125516,0.4009511
423,1,766.3622,0.007626804,0.2581264
423,1,766.5845,0.08384943,0.1165659
423,1,766.8067,0.08906261,-0.04410715
423,1,767.0289,0.06405754,-0.223029
423,1,767.2512,0.05611518,-0.3976274
423,1,767.4733,0.1176536,-0.5325731
423,1,767.6956,0.2451657,-0.6329805
423,1,767.9178,0.3602381,-0.7123965
423,1,768.14,0.4666826,-0.8068584
423,1,768.3622,0.5736831,-0.9225631
423,1,768.5845,0.6994721,-0.99608
423,1,768.8067,0.8567367,-1.01312
423,1,769.0289,1.028317,-0.9742411
423,1,769.2512,1.169007,-1.004787
423,1,769.4733,1.303843,-1.085129
423,1,769.6956,1.416371,-1.197898
423,1,769.9178,1.534811,-1.273133
423,1,770.14,1.661963,-1.319992
423,1,770.3622,1.780353,-1.355085
423,1,770.5845,1.870124,-1.441376
423,1,770.8067,1.923716,-1.561293
423,1,771.0289,1.966406,-1.677554
423,1,771.2512,2.0022,-1.733376
423,2,790.3067,-2.780682,3.174746
423,2,790.5289,-2.763081,3.166108
423,2,790.7512,-2.724163,3.147983
423,2,790.9733,-2.679105,3.1186
423,2,791.1956,-2.643489,3.088952
423,2,791.4178,-2.62327,3.072467
423,2,791.64,-2.614938,3.075701
423,2,791.8622,-2.619513,3.078958
423,2,792.0845,-2.639068,3.087157
423,2,792.3067,-2.673569,3.083031
423,2,792.5289,-2.701521,3.043534
423,2,792.7512,-2.637845,2.983903
423,2,792.9733,-2.584738,2.963071
423,2,793.1956,-2.606092,2.928141
423,2,793.4178,-2.681083,2.882634
423,2,793.64,-2.713144,2.846515
423,2,793.8622,-2.683532,2.840266
423,2,794.0845,-2.607126,2.846783
423,2,794.3067,-2.509158,2.897285
423,2,794.5289,-2.431183,2.924208
423,2,794.7512,-2.350347,2.891305
423,2,794.9733,-2.272002,2.806258
423,2,795.1956,-2.216031,2.713071
423,2,795.4178,-2.151462,2.654301
423,2,795.64,-2.072134,2.662091
423,2,795.8622,-2.004043,2.719496
423,2,796.0845,-1.971926,2.739158
423,2,796.3067,-1.956333,2.712213
423,2,796.5289,-1.973905,2.607569
423,2,796.7512,-2.052894,2.491696
423,2,796.9733,-2.088294,2.404723
423,2,797.1956,-2.03879,2.292019
423,2,797.4178,-1.934729,2.183523
423,2,797.64,-1.886794,2.062546
423,2,797.8622,-1.888298,1.916638
423,2,798.0845,-1.913803,1.760666
423,2,798.3067,-1.878492,1.627144
423,2,798.5289,-1.777327,1.520649
423,2,798.7512,-1.647493,1.447659
423,2,798.9733,-1.542504,1.355862
423,2,799.1956,-1.420778,1.234552
423,2,799.4178,-1.2923,1.123574
423,2,799.64,-1.132751,1.087983
423,2,799.8622,-0.9565192,1.103591
423,2,800.0845,-0.7856471,1.106617
423,2,800.3067,-0.6395919,1.054128
423,2,800.5289,-0.5132523,0.9730053
423,2,800.7512,-0.3781579,0.9170996
423,2,800.9733,-0.2448999,0.8408864
423,2,801.1956,-0.1273849,0.7848842
423,2,801.4178,-0.04149232,0.7034466
423,2,801.64,0.00450744,0.5813447
423,2,801.8622,-0.01643849,0.4614893
423,2,802.0845,-0.03066078,0.3554477
423,2,802.3067,-0.02331759,0.250048
423,2,802.5289,0.01792165,0.1499642
423,2,802.7512,-0.002163712,0.1021015
423,2,802.9733,-0.06155593,0.1094302
423,2,803.1956,-0.1000204,0.1162252
423,2,803.4178,-0.1121691,0.09900887
423,21,822.8178,-1.713575,-3.032789
423,21,823.04,-1.732123,-3.070148
423,21,823.2623,-1.771414,-3.14819
423,21,823.4844,-1.826675,-3.238886
423,21,823.7067,-1.845307,-3.29228
423,21,823.9289,-1.876027,-3.315748
423,21,824.1511,-1.906041,-3.304134
423,21,824.3734,-1.917216,-3.277296
423,21,824.5956,-1.904512,-3.273166
423,21,824.8178,-1.834735,-3.278486
423,21,825.04,-1.709478,-3.296753
423,21,825.2623,-1.585763,-3.322867
423,21,825.4844,-1.514477,-3.333815
423,21,825.7067,-1.496777,-3.315689
423,21,825.9289,-1.480313,-3.260736
423,21,826.1511,-1.376913,-3.194323
423,21,826.3734,-1.223179,-3.123126
423,21,826.5956,-1.117039,-3.032373
423,21,826.8178,-1.053492,-2.896321
423,21,827.04,-1.034187,-2.745804
423,21,827.2623,-0.9745401,-2.609978
423,21,827.4844,-0.8926345,-2.462006
423,21,827.7067,-0.8191487,-2.325123
423,21,827.9289,-0.8060627,-2.174968
423,21,828.1511,-0.8362893,-2.009138
423,21,828.3734,-0.878819,-1.84056
423,21,828.5956,-0.8373299,-1.696761
423,21,828.8178,-0.736207,-1.595883
423,21,829.04,-0.6574359,-1.505255
423,21,829.2623,-0.5790921,-1.392595
423,21,829.4844,-0.5191782,-1.281653
423,21,829.7067,-0.4243312,-1.209424
423,21,829.9289,-0.2791265,-1.163131
423,21,830.1511,-0.1417376,-1.087851
423,21,830.3734,-0.06132957,-0.9775532
423,21,830.5956,0.004809538,-0.8599261
423,21,830.8178,0.05786064,-0.7410473
423,21,831.04,0.1236461,-0.6123793
423,21,831.2623,0.2064358,-0.4705039
423,21,831.4844,0.2269393,-0.3175527
423,21,831.7067,0.1882801,-0.1481177
423,21,831.9289,0.1014934,0.02140428
423,21,832.1511,0.09257048,0.1744231
423,21,832.3734,0.1399818,0.3098932
423,21,832.5956,0.1874661,0.4322842
423,21,832.8178,0.2194108,0.5542805
423,21,833.04,0.2411307,0.697919
423,21,833.2623,0.2942894,0.8212864
423,21,833.4844,0.3991259,0.8828243
423,21,833.7067,0.5454268,0.8877208
423,21,833.9289,0.6948827,0.9070302
423,21,834.1511,0.8536645,0.9618834
423,21,834.3734,1.004434,1.040552
423,21,834.5956,1.16669,1.071654
423,21,834.8178,1.358995,1.07631
423,21,835.04,1.546907,1.057405
423,21,835.2623,1.724679,1.090617
423,21,835.4844,1.901365,1.157113
423,21,835.7067,2.064486,1.19568
423,21,835.9289,2.235698,1.18847
423,21,836.1511,2.399392,1.141351
423,21,836.3734,2.540812,1.124906
423,21,836.5956,2.666764,1.141411
423,21,836.8178,2.753767,1.185363
423,21,837.04,2.81701,1.198923
423,7,856.34,-2.724456,-2.067207
423,7,856.5623,-2.70053,-2.064917
423,7,856.7845,-2.643629,-2.038334
423,7,857.0067,-2.593311,-2.033977
423,7,857.2289,-2.563573,-2.036724
423,7,857.4511,-2.55864,-2.035646
423,7,857.6733,-2.569766,-2.028316
423,7,857.8956,-2.606179,-2.022012
423,7,858.1178,-2.635684,-2.114971
423,7,858.34,-2.575729,-2.206273
423,7,858.5623,-2.561737,-2.207326
423,7,858.7845,-2.582775,-2.180651
423,7,859.0067,-2.581337,-2.075033
423,7,859.2289,-2.590598,-1.902317
423,7,859.4511,-2.576683,-1.749812
423,7,859.6733,-2.516484,-1.640778
423,7,859.8956,-2.401281,-1.546609
423,7,860.1178,-2.263893,-1.469487
423,7,860.34,-2.16327,-1.388066
423,7,860.5623,-2.057736,-1.288925
423,7,860.7845,-1.967397,-1.17125
423,7,861.0067,-1.82702,-1.115745
423,7,861.2289,-1.658942,-1.123
423,7,861.4511,-1.498088,-1.146995
423,7,861.6733,-1.342254,-1.119438
423,7,861.8956,-1.188778,-1.051786
423,7,862.1178,-1.035815,-0.9904193
423,7,862.34,-0.8770304,-0.9595619
423,7,862.5623,-0.7122031,-0.9626415
423,7,862.7845,-0.5544483,-0.9556991
423,7,863.0067,-0.4075491,-0.9160285
423,7,863.2289,-0.3020532,-0.8782356
423,7,863.4511,-0.2151141,-0.8457289
423,7,863.6733,-0.09834268,-0.8118428
423,7,863.8956,0.004676477,-0.7131389
423,7,864.1178,0.02102686,-0.5782109
423,7,864.34,-0.01941216,-0.4212188
423,7,864.5623,-0.04046224,-0.2666493
423,7,864.7845,-0.04815504,-0.1196841
423,7,865.0067,-0.02786624,0.0515142
423,7,865.2289,-0.0103253,0.2191395
423,7,865.4511,-0.01869521,0.3736249
423,7,865.6733,-0.04037429,0.5180622
423,7,865.8956,-0.01001262,0.6373309
423,7,866.1178,0.0748114,0.7256863
423,7,866.34,0.1856126,0.7830972
423,7,866.5623,0.2881817,0.850391
423,7,866.7845,0.4152489,0.9443055
423,7,867.0067,0.5556514,1.028095
423,7,867.2289,0.7345226,1.025186
423,7,867.4511,0.9210311,0.9618636
423,7,867.6733,1.082162,0.9254
423,7,867.8956,1.250692,0.9353814
423,7,868.1178,1.427127,0.9778421
423,7,868.34,1.601328,0.9790888
423,7,868.5623,1.78422,0.9574023
423,7,868.7845,1.965615,0.9164516
423,7,869.0067,2.129322,0.9256359
423,7,869.2289,2.287775,0.9828841
423,7,869.4511,2.421253,1.032958
423,7,869.6733,2.538828,1.029304
423,7,869.8956,2.640038,1.001114
423,7,870.1178,2.731813,0.969048
423,7,870.34,2.791903,0.9663404
423,7,870.5623,2.814812,0.9714053
423,23,889.4178,0.7918551,-3.019835
423,23,889.64,0.7946277,-3.030493
423,23,889.8622,0.7493366,-3.082258
423,23,890.0845,0.6666327,-3.131002
423,23,890.3067,0.6207882,-3.15502
423,23,890.5289,0.6183662,-3.182263
423,23,890.7512,0.6239514,-3.200216
423,23,890.9733,0.6231328,-3.204377
423,23,891.1956,0.6367199,-3.20113
423,23,891.4178,0.6640208,-3.203704
423,23,891.64,0.6951073,-3.190497
423,23,891.8622,0.7665757,-3.181085
423,23,892.0845,0.8912203,-3.211605
423,23,892.3067,1.021082,-3.229523
423,23,892.5289,1.124464,-3.197638
423,23,892.7512,1.210801,-3.105594
423,23,892.9733,1.268015,-2.971502
423,23,893.1956,1.353373,-2.861872
423,23,893.4178,1.464998,-2.751481
423,23,893.64,1.585064,-2.64318
423,23,893.8622,1.646935,-2.510377
423,23,894.0845,1.65713,-2.34081
423,23,894.3067,1.639882,-2.160814
423,23,894.5289,1.680393,-1.998693
423,23,894.7512,1.773632,-1.847265
423,23,894.9733,1.864493,-1.710854
423,23,895.1956,1.934273,-1.559968
423,23,895.4178,1.981887,-1.408852
423,23,895.64,2.060252,-1.282288
423,23,895.8622,2.199125,-1.156053
423,23,896.0845,2.365613,-1.037616
423,23,896.3067,2.452168,-0.9081731
423,23,896.5289,2.488119,-0.7448552
423,23,896.7512,2.499953,-0.5883221
423,23,896.9733,2.546276,-0.437643
423,23,897.1956,2.621113,-0.2639947
423,23,897.4178,2.684171,-0.09022839
423,23,897.64,2.681667,0.08616698
423,23,897.8622,2.638277,0.2483768
423,23,898.0845,2.599044,0.3891389
423,23,898.3067,2.556676,0.5353584
423,23,898.5289,2.517739,0.6922816
423,23,898.7512,2.448233,0.8038673
423,23,898.9733,2.343998,0.8496662
423,23,899.1956,2.260469,0.8784757
423,23,899.4178,2.201432,0.9629147
423,23,899.64,2.236351,1.05003
423,23,899.8622,2.31093,1.138486
423,23,900.0845,2.379907,1.183276
423,23,900.3067,2.373372,1.199404
423,23,900.5289,2.365129,1.233699
423,23,900.7512,2.406543,1.316855
423,23,900.9733,2.506406,1.431129
423,23,901.1956,2.593851,1.558998
423,23,901.4178,2.626115,1.708513
423,23,901.64,2.599223,1.860768
423,23,901.8622,2.591934,2.012937
423,23,902.0845,2.609326,2.173445
423,23,902.3067,2.634686,2.348868
423,23,902.5289,2.607811,2.500509
423,23,902.7512,2.539392,2.615806
423,23,902.9733,2.459267,2.702253
423,23,903.1956,2.387458,2.78494
423,23,903.4178,2.318312,2.87316
423,23,903.64,2.237541,2.933553
423,23,903.8622,2.165628,2.926239
423,23,904.0845,2.122421,2.895765
423,23,904.3067,2.071125,2.876361
423,12,924.7289,2.72699,1.061469
423,12,924.9511,2.676559,1.072013
423,12,925.1733,2.620234,1.105746
423,12,925.3956,2.600589,1.133939
423,12,925.6178,2.590621,1.123444
423,12,925.84,2.569609,1.097199
423,12,926.0623,2.573643,1.096248
423,12,926.2845,2.608831,1.135983
423,12,926.5067,2.629096,1.171816
423,12,926.7289,2.634142,1.158009
423,12,926.9511,2.635996,1.119455
423,12,927.1733,2.646025,1.092725
423,12,927.3956,2.668612,1.063548
423,12,927.6178,2.685822,1.022335
423,12,927.84,2.656784,1.021812
423,12,928.0623,2.61175,1.034258
423,12,928.2845,2.517411,1.016693
423,12,928.5067,2.432053,0.9835234
423,12,928.7289,2.407902,0.9551942
423,12,928.9511,2.421507,0.885461
423,12,929.1733,2.431352,0.8340199
423,12,929.3956,2.42836,0.8568056
423,12,929.6178,2.424504,0.9153858
423,12,929.84,2.39702,0.9873678
