SubjectNum,TrialNum,Time,dX,dZ,pos
424,1,0,1.6,-1.9900000000000002,[5 1]
424,15,184.54220581054688,-0.044999999999999984,0.0,[3 3]
424,15,186.76449584960938,-0.044999999999999984,-0.99,[3 2]
424,15,187.87559509277344,-0.87,-0.99,[2 2]
424,15,188.32000732421875,-0.87,-1.9900000000000002,[2 1]
424,15,189.4311065673828,-0.87,-3.095,[2 0]
424,15,0,-1.8,-3.095,[1 0]
424,4,657.10888671875,1.6,2.9000000000000004,[5 6]
424,4,659.10888671875,2.525,2.9000000000000004,[6 6]
424,4,660.4423217773438,2.525,1.725,[6 5]
424,4,661.3311157226562,2.525,0.92,[6 4]
424,4,662.219970703125,1.6,0.92,[5 4]
424,4,662.88671875,0.8,0.92,[4 4]
424,4,663.5532836914062,-0.044999999999999984,0.92,[3 4]
424,4,663.997802734375,-0.044999999999999984,0.0,[3 3]
424,4,664.88671875,-0.044999999999999984,-0.99,[3 2]
424,4,665.3311157226562,0.8,-0.99,[4 2]
424,4,0,1.6,-0.99,[5 2]
424,6,429.3977966308594,-1.8,1.725,[1 5]
424,6,432.7311096191406,-1.8,0.92,[1 4]
424,6,433.17559814453125,-0.87,0.92,[2 4]
424,6,433.8421936035156,-0.044999999999999984,0.92,[3 4]
424,6,434.5089111328125,-0.044999999999999984,0.0,[3 3]
424,6,435.3977966308594,-0.044999999999999984,-0.99,[3 2]
424,6,436.06451416015625,0.8,-0.99,[4 2]
424,6,436.7311096191406,1.6,-0.99,[5 2]
424,6,437.17559814453125,1.6,-1.9900000000000002,[5 1]
424,6,438.2867126464844,1.6,-3.095,[5 0]
424,6,0,0.8,-3.095,[4 0]
424,3,408.4643859863281,1.6,2.9000000000000004,[5 6]
424,3,410.4643859863281,0.8,2.9000000000000004,[4 6]
424,3,411.3533020019531,-0.044999999999999984,2.9000000000000004,[3 6]
424,3,412.0199890136719,-0.044999999999999984,1.725,[3 5]
424,3,412.68670654296875,-0.044999999999999984,0.92,[3 4]
424,3,413.5755920410156,-0.044999999999999984,0.0,[3 3]
424,3,414.4643859863281,-0.044999999999999984,-0.99,[3 2]
424,3,415.131103515625,-0.87,-0.99,[2 2]
424,3,415.5755920410156,-0.87,-1.9900000000000002,[2 1]
424,3,416.68670654296875,-0.87,-3.095,[2 0]
424,3,0,-1.8,-3.095,[1 0]
424,13,560.7310791015625,-3.0250000000000004,0.0,[0 3]
424,13,562.9534301757812,-3.0250000000000004,-0.99,[0 2]
424,13,563.6199951171875,-1.8,-0.99,[1 2]
424,13,564.5089111328125,-0.87,-0.99,[2 2]
424,13,565.1755981445312,-0.044999999999999984,-0.99,[3 2]
424,13,565.8422241210938,0.8,-0.99,[4 2]
424,13,566.7310791015625,1.6,-0.99,[5 2]
424,13,0,1.6,-1.9900000000000002,[5 1]
424,11,498.9643859863281,2.525,0.92,[6 4]
424,11,500.9643859863281,1.6,0.92,[5 4]
424,11,501.8533020019531,0.8,0.92,[4 4]
424,11,502.5199890136719,-0.044999999999999984,0.92,[3 4]
424,11,503.4089050292969,-0.87,0.92,[2 4]
424,11,503.8533020019531,-1.8,0.92,[1 4]
424,11,504.9643859863281,-3.0250000000000004,0.92,[0 4]
424,11,505.631103515625,-3.0250000000000004,0.0,[0 3]
424,9,454.43109130859375,1.6,0.92,[5 4]
424,9,457.0978088378906,0.8,0.92,[4 4]
424,9,0,-0.044999999999999984,0.92,[3 4]
424,9,457.9866943359375,-0.044999999999999984,1.725,[3 5]
424,9,458.8756103515625,-0.044999999999999984,2.9000000000000004,[3 6]
424,9,459.9866943359375,-0.87,2.9000000000000004,[2 6]
424,9,460.6534118652344,-1.8,2.9000000000000004,[1 6]
424,9,0,-3.0250000000000004,2.9000000000000004,[0 6]
424,5,264.1199951171875,-1.8,1.725,[1 5]
424,5,266.1199951171875,-1.8,0.92,[1 4]
424,5,266.7867126464844,-0.87,0.92,[2 4]
424,5,267.67559814453125,-0.044999999999999984,0.92,[3 4]
424,5,268.7867126464844,0.8,0.92,[4 4]
424,5,0,1.6,0.92,[5 4]
424,16,332.93109130859375,-0.044999999999999984,0.0,[3 3]
424,16,333.82000732421875,-0.044999999999999984,-0.99,[3 2]
424,16,334.4866943359375,0.8,-0.99,[4 2]
424,16,335.37548828125,1.6,-0.99,[5 2]
424,16,336.0422058105469,1.6,-1.9900000000000002,[5 1]
424,16,0,1.6,-0.99,[5 2]
424,16,0,0.8,-0.99,[4 2]
424,16,0,-0.044999999999999984,-0.99,[3 2]
424,16,338.93109130859375,-0.87,-0.99,[2 2]
424,16,339.1534118652344,-0.87,-1.9900000000000002,[2 1]
424,16,340.0422058105469,-0.87,-3.095,[2 0]
424,16,340.4866943359375,-1.8,-3.095,[1 0]
424,16,341.82000732421875,-3.0250000000000004,-3.095,[0 0]
424,16,0,-3.0250000000000004,-1.9900000000000002,[0 1]
424,12,307.4200134277344,2.525,0.92,[6 4]
424,12,310.0867004394531,1.6,0.92,[5 4]
424,12,310.9755859375,0.8,0.92,[4 4]
424,12,311.6422119140625,-0.044999999999999984,0.92,[3 4]
424,12,311.8644104003906,-0.044999999999999984,1.725,[3 5]
424,12,312.7532958984375,-0.044999999999999984,2.9000000000000004,[3 6]
424,12,313.6422119140625,-0.87,2.9000000000000004,[2 6]
424,12,314.30889892578125,-1.8,2.9000000000000004,[1 6]
424,12,0,-1.8,1.725,[1 5]
424,8,288.6534118652344,-3.0250000000000004,-1.9900000000000002,[0 1]
424,8,291.7644958496094,-3.0250000000000004,-3.095,[0 0]
424,8,291.9866943359375,-1.8,-3.095,[1 0]
424,8,293.32000732421875,-0.87,-3.095,[2 0]
424,8,293.9866943359375,-0.044999999999999984,-3.095,[3 0]
424,8,294.6534118652344,0.8,-3.095,[4 0]
424,8,295.5422058105469,1.6,-3.095,[5 0]
424,8,296.2088928222656,1.6,-1.9900000000000002,[5 1]
424,8,0,1.6,-0.99,[5 2]
424,17,581.0089111328125,1.6,-0.99,[5 2]
424,17,582.7866821289062,0.8,-0.99,[4 2]
424,17,583.8978271484375,-0.044999999999999984,-0.99,[3 2]
424,17,584.3422241210938,-0.044999999999999984,0.0,[3 3]
424,17,585.4534301757812,-0.044999999999999984,0.92,[3 4]
424,17,586.3422241210938,-0.87,0.92,[2 4]
424,17,587.0089111328125,-1.8,0.92,[1 4]
424,17,587.4534301757812,-1.8,1.725,[1 5]
424,17,588.3422241210938,-1.8,2.9000000000000004,[1 6]
424,17,589.2310791015625,-3.0250000000000004,2.9000000000000004,[0 6]
424,2,0.0,-3.0250000000000004,2.9000000000000004,[0 6]
424,2,383.2421875,-1.8,2.9000000000000004,[1 6]
424,2,386.79779052734375,-1.8,1.725,[1 5]
424,2,387.4643859863281,-1.8,0.92,[1 4]
424,2,388.131103515625,-0.87,0.92,[2 4]
424,2,389.0199890136719,-0.044999999999999984,0.92,[3 4]
424,2,0,-0.044999999999999984,0.0,[3 3]
425,19,481.93328857421875,1.6,-1.9900000000000002,[5 1]
425,19,487.04449462890625,1.6,-0.99,[5 2]
425,19,487.93328857421875,2.525,-0.99,[6 2]
425,19,489.04449462890625,2.525,0.0,[6 3]
425,19,489.93328857421875,2.525,0.92,[6 4]
425,19,490.82220458984375,2.525,1.725,[6 5]
425,19,491.4888916015625,2.525,2.9000000000000004,[6 6]
425,19,492.6000061035156,1.6,2.9000000000000004,[5 6]
425,19,493.2666931152344,0.8,2.9000000000000004,[4 6]
425,19,494.1556091308594,-0.044999999999999984,2.9000000000000004,[3 6]
425,19,495.2666931152344,-0.044999999999999984,1.725,[3 5]
425,19,496.1556091308594,-0.044999999999999984,0.92,[3 4]
425,19,498.1556091308594,-0.044999999999999984,0.0,[3 3]
425,19,499.4888916015625,-0.044999999999999984,-0.99,[3 2]
425,19,500.3778076171875,-0.87,-0.99,[2 2]
425,19,500.82220458984375,-0.87,-1.9900000000000002,[2 1]
425,19,501.93328857421875,-0.87,-3.095,[2 0]
425,19,503.04449462890625,-0.044999999999999984,-3.095,[3 0]
425,19,0,-0.87,-3.095,[2 0]
425,19,505.7110900878906,-1.8,-3.095,[1 0]
425,19,506.82220458984375,-3.0250000000000004,-3.095,[0 0]
425,19,507.2666931152344,-3.0250000000000004,-1.9900000000000002,[0 1]
425,19,508.3778076171875,-3.0250000000000004,-0.99,[0 2]
425,19,509.2666931152344,-3.0250000000000004,0.0,[0 3]
425,19,510.1556091308594,-3.0250000000000004,0.92,[0 4]
425,19,510.82220458984375,-1.8,0.92,[1 4]
425,19,511.2666931152344,-1.8,1.725,[1 5]
425,22,216.13330078125,-1.8,-3.095,[1 0]
425,22,220.35560607910156,-3.0250000000000004,-3.095,[0 0]
425,22,221.24440002441406,-3.0250000000000004,-1.9900000000000002,[0 1]
425,22,222.13330078125,-3.0250000000000004,-0.99,[0 2]
425,22,223.24440002441406,-3.0250000000000004,0.0,[0 3]
425,22,224.13330078125,-3.0250000000000004,0.92,[0 4]
425,22,225.24440002441406,-1.8,0.92,[1 4]
425,22,226.5778045654297,-0.87,0.92,[2 4]
425,22,227.46670532226562,-0.044999999999999984,0.92,[3 4]
425,22,229.68890380859375,0.8,0.92,[4 4]
425,22,230.8000030517578,1.6,0.92,[5 4]
425,20,330.8888854980469,1.6,-1.9900000000000002,[5 1]
425,20,334.66668701171875,1.6,-0.99,[5 2]
425,20,335.33331298828125,2.525,-0.99,[6 2]
425,20,336.2221984863281,2.525,0.0,[6 3]
425,20,337.33331298828125,2.525,0.92,[6 4]
425,20,338.0,2.525,1.725,[6 5]
425,20,338.8888854980469,2.525,2.9000000000000004,[6 6]
425,20,0,1.6,2.9000000000000004,[5 6]
425,14,578.86669921875,-3.0250000000000004,0.0,[0 3]
425,14,582.86669921875,-3.0250000000000004,0.92,[0 4]
425,14,583.977783203125,-1.8,0.92,[1 4]
425,14,585.3110961914062,-0.87,0.92,[2 4]
425,14,586.2000122070312,-0.044999999999999984,0.92,[3 4]
425,14,587.3110961914062,0.8,0.92,[4 4]
425,14,588.2000122070312,1.6,0.92,[5 4]
425,14,588.86669921875,2.525,0.92,[6 4]
425,14,589.755615234375,2.525,0.0,[6 3]
425,14,590.86669921875,2.525,-0.99,[6 2]
425,14,0,1.6,-0.99,[5 2]
425,14,592.4221801757812,1.6,-1.9900000000000002,[5 1]
425,14,593.977783203125,1.6,-0.99,[5 2]
425,14,595.0889282226562,0.8,-0.99,[4 2]
425,14,595.977783203125,-0.044999999999999984,-0.99,[3 2]
425,14,0,-0.044999999999999984,0.0,[3 3]
425,7,854.7667236328125,-3.0250000000000004,-1.9900000000000002,[0 1]
425,7,857.8778076171875,-3.0250000000000004,-0.99,[0 2]
425,7,858.7667236328125,-3.0250000000000004,0.0,[0 3]
425,7,859.6555786132812,-3.0250000000000004,0.92,[0 4]
425,7,860.3223266601562,-1.8,0.92,[1 4]
425,7,860.5444946289062,-1.8,1.725,[1 5]
425,7,861.4332885742188,-1.8,2.9000000000000004,[1 6]
425,7,862.5444946289062,-0.87,2.9000000000000004,[2 6]
425,7,863.2111206054688,-0.044999999999999984,2.9000000000000004,[3 6]
425,7,864.0999755859375,0.8,2.9000000000000004,[4 6]
425,7,864.9888916015625,1.6,2.9000000000000004,[5 6]
425,7,865.8778076171875,2.525,2.9000000000000004,[6 6]
425,7,867.2111206054688,2.525,1.725,[6 5]
425,7,0,2.525,0.92,[6 4]
425,23,241.05560302734375,0.8,-3.095,[4 0]
425,23,245.72219848632812,-0.044999999999999984,-3.095,[3 0]
425,23,246.38890075683594,-0.87,-3.095,[2 0]
425,23,247.05560302734375,-1.8,-3.095,[1 0]
425,23,248.1667022705078,-3.0250000000000004,-3.095,[0 0]
425,23,248.8332977294922,-3.0250000000000004,-1.9900000000000002,[0 1]
425,23,249.72219848632812,-3.0250000000000004,-0.99,[0 2]
425,23,250.61109924316406,-3.0250000000000004,0.0,[0 3]
425,23,251.72219848632812,-3.0250000000000004,0.92,[0 4]
425,23,252.8332977294922,-1.8,0.92,[1 4]
425,23,253.05560302734375,-1.8,1.725,[1 5]
425,23,253.9445037841797,-1.8,2.9000000000000004,[1 6]
425,23,255.27780151367188,-0.87,2.9000000000000004,[2 6]
425,23,256.16668701171875,-0.044999999999999984,2.9000000000000004,[3 6]
425,23,256.83331298828125,0.8,2.9000000000000004,[4 6]
425,23,0,1.6,2.9000000000000004,[5 6]
425,21,446.6000061035156,-1.8,-3.095,[1 0]
425,21,451.2666931152344,-0.87,-3.095,[2 0]
425,21,0,-1.8,-3.095,[1 0]
425,21,454.6000061035156,-3.0250000000000004,-3.095,[0 0]
425,21,455.2666931152344,-3.0250000000000004,-1.9900000000000002,[0 1]
425,21,456.1556091308594,-3.0250000000000004,-0.99,[0 2]
425,21,457.04449462890625,-3.0250000000000004,0.0,[0 3]
425,21,457.93328857421875,-3.0250000000000004,0.92,[0 4]
425,21,458.82220458984375,-1.8,0.92,[1 4]
425,21,459.04449462890625,-1.8,1.725,[1 5]
425,21,459.93328857421875,-1.8,2.9000000000000004,[1 6]
425,21,461.4888916015625,-0.87,2.9000000000000004,[2 6]
425,21,462.1556091308594,-0.044999999999999984,2.9000000000000004,[3 6]
425,21,463.04449462890625,0.8,2.9000000000000004,[4 6]
425,21,463.7110900878906,1.6,2.9000000000000004,[5 6]
425,21,464.6000061035156,2.525,2.9000000000000004,[6 6]
425,21,465.93328857421875,2.525,1.725,[6 5]
425,21,0,2.525,0.92,[6 4]
425,24,759.6889038085938,0.8,-3.095,[4 0]
425,24,763.4666748046875,-0.044999999999999984,-3.095,[3 0]
425,24,764.3555908203125,-0.87,-3.095,[2 0]
425,24,765.022216796875,-1.8,-3.095,[1 0]
425,24,766.1334228515625,-3.0250000000000004,-3.095,[0 0]
425,24,766.5778198242188,-3.0250000000000004,-1.9900000000000002,[0 1]
425,24,767.4666748046875,-3.0250000000000004,-0.99,[0 2]
425,24,768.3555908203125,-3.0250000000000004,0.0,[0 3]
425,24,769.244384765625,-3.0250000000000004,0.92,[0 4]
425,24,769.6889038085938,-1.8,0.92,[1 4]
425,24,770.1334228515625,-1.8,1.725,[1 5]
425,24,770.7999877929688,-1.8,2.9000000000000004,[1 6]
425,24,771.9110717773438,-0.87,2.9000000000000004,[2 6]
425,24,772.5778198242188,-0.044999999999999984,2.9000000000000004,[3 6]
425,24,773.4666748046875,0.8,2.9000000000000004,[4 6]
425,24,774.1334228515625,1.6,2.9000000000000004,[5 6]
425,24,775.022216796875,2.525,2.9000000000000004,[6 6]
425,24,776.3555908203125,2.525,1.725,[6 5]
425,24,0,2.525,0.92,[6 4]
425,18,796.7222290039062,1.6,-0.99,[5 2]
425,18,798.2777709960938,1.6,-1.9900000000000002,[5 1]
425,18,0,1.6,-0.99,[5 2]
425,18,799.1666870117188,2.525,-0.99,[6 2]
425,18,800.7222290039062,2.525,0.0,[6 3]
425,18,801.611083984375,2.525,0.92,[6 4]
425,18,802.5,2.525,1.725,[6 5]
425,18,803.1666870117188,2.525,2.9000000000000004,[6 6]
425,18,804.5,1.6,2.9000000000000004,[5 6]
425,18,805.1666870117188,0.8,2.9000000000000004,[4 6]
425,18,805.8333740234375,-0.044999999999999984,2.9000000000000004,[3 6]
425,18,806.7222290039062,-0.87,2.9000000000000004,[2 6]
425,18,807.611083984375,-1.8,2.9000000000000004,[1 6]
425,18,809.1666870117188,-1.8,1.725,[1 5]
425,18,809.8333740234375,-1.8,0.92,[1 4]
425,18,810.0556030273438,-3.0250000000000004,0.92,[0 4]
425,18,811.388916015625,-3.0250000000000004,0.0,[0 3]
425,10,304.13330078125,1.6,0.92,[5 4]
425,10,304.79998779296875,0.8,0.92,[4 4]
425,10,305.9111022949219,-0.044999999999999984,0.92,[3 4]
425,10,306.79998779296875,-0.87,0.92,[2 4]
425,10,307.4667053222656,-1.8,0.92,[1 4]
425,10,308.5777893066406,-3.0250000000000004,0.92,[0 4]
425,10,309.4667053222656,-3.0250000000000004,0.0,[0 3]
425,10,310.5777893066406,-3.0250000000000004,-0.99,[0 2]
425,10,311.68890380859375,-3.0250000000000004,-1.9900000000000002,[0 1]
425,1,270.744384765625,-3.0250000000000004,2.9000000000000004,[0 6]
425,1,273.4111022949219,-1.8,2.9000000000000004,[1 6]
425,1,274.744384765625,-0.87,2.9000000000000004,[2 6]
425,1,275.63330078125,-0.044999999999999984,2.9000000000000004,[3 6]
425,1,276.29998779296875,0.8,2.9000000000000004,[4 6]
425,1,276.9667053222656,1.6,2.9000000000000004,[5 6]
425,1,277.8555908203125,2.525,2.9000000000000004,[6 6]
425,1,279.4111022949219,2.525,1.725,[6 5]
425,1,280.5221862792969,2.525,0.92,[6 4]
425,1,281.4111022949219,2.525,0.0,[6 3]
425,1,282.5221862792969,2.525,-0.99,[6 2]
425,1,0,1.6,-0.99,[5 2]
425,1,284.744384765625,1.6,-1.9900000000000002,[5 1]
425,15,101.47779846191406,-0.044999999999999984,0.0,[3 3]
425,15,108.58889770507812,-0.044999999999999984,0.92,[3 4]
425,15,109.69999694824219,-0.044999999999999984,1.725,[3 5]
425,15,110.58889770507812,-0.044999999999999984,2.9000000000000004,[3 6]
425,15,112.36669921875,0.8,2.9000000000000004,[4 6]
425,15,113.69999694824219,1.6,2.9000000000000004,[5 6]
425,15,115.0333023071289,2.525,2.9000000000000004,[6 6]
425,15,117.0333023071289,2.525,1.725,[6 5]
425,15,117.92220306396484,2.525,0.92,[6 4]
425,15,119.0333023071289,1.6,0.92,[5 4]
425,15,119.69999694824219,0.8,0.92,[4 4]
425,15,0,-0.044999999999999984,0.92,[3 4]
425,15,0,-0.044999999999999984,1.725,[3 5]
425,15,0,-0.044999999999999984,2.9000000000000004,[3 6]
425,15,126.36669921875,-0.87,2.9000000000000004,[2 6]
425,15,127.47779846191406,-1.8,2.9000000000000004,[1 6]
425,15,129.25559997558594,-1.8,1.725,[1 5]
425,15,130.14450073242188,-1.8,0.92,[1 4]
425,15,130.58889770507812,-3.0250000000000004,0.92,[0 4]
425,15,131.03329467773438,-3.0250000000000004,0.0,[0 3]
425,15,0,-3.0250000000000004,-0.99,[0 2]
425,15,0,-3.0250000000000004,-1.9900000000000002,[0 1]
425,15,0,-3.0250000000000004,-3.095,[0 0]
425,15,0,-1.8,-3.095,[1 0]
425,4,645.6555786132812,1.6,2.9000000000000004,[5 6]
425,4,648.5443725585938,2.525,2.9000000000000004,[6 6]
425,4,650.5443725585938,2.525,1.725,[6 5]
425,4,651.4332885742188,2.525,0.92,[6 4]
425,4,652.0999755859375,2.525,0.0,[6 3]
425,4,653.2111206054688,2.525,-0.99,[6 2]
425,4,0,1.6,-0.99,[5 2]
425,6,724.111083984375,-1.8,1.725,[1 5]
425,6,727.4445190429688,-1.8,0.92,[1 4]
425,6,728.5556030273438,-0.87,0.92,[2 4]
425,6,729.4445190429688,-0.044999999999999984,0.92,[3 4]
425,6,730.111083984375,0.8,0.92,[4 4]
425,6,731.0,1.6,0.92,[5 4]
425,6,731.6666870117188,2.525,0.92,[6 4]
425,6,732.5556030273438,2.525,1.725,[6 5]
425,6,733.4445190429688,2.525,2.9000000000000004,[6 6]
425,6,735.0,1.6,2.9000000000000004,[5 6]
425,6,735.6666870117188,0.8,2.9000000000000004,[4 6]
425,6,736.5556030273438,-0.044999999999999984,2.9000000000000004,[3 6]
425,6,737.2222290039062,-0.87,2.9000000000000004,[2 6]
425,6,738.111083984375,-1.8,2.9000000000000004,[1 6]
425,6,0,-1.8,1.725,[1 5]
425,6,0,-1.8,0.92,[1 4]
425,6,740.7777709960938,-3.0250000000000004,0.92,[0 4]
425,6,741.2222290039062,-3.0250000000000004,0.0,[0 3]
425,6,742.111083984375,-3.0250000000000004,-0.99,[0 2]
425,6,743.0,-3.0250000000000004,-1.9900000000000002,[0 1]
425,6,743.888916015625,-3.0250000000000004,-3.095,[0 0]
425,6,744.5556030273438,-1.8,-3.095,[1 0]
425,6,745.6666870117188,-0.87,-3.095,[2 0]
425,6,746.3333740234375,-0.044999999999999984,-3.095,[3 0]
425,6,0,0.8,-3.095,[4 0]
425,3,611.5667114257812,1.6,2.9000000000000004,[5 6]
425,3,614.9000244140625,2.525,2.9000000000000004,[6 6]
425,3,616.9000244140625,2.525,1.725,[6 5]
425,3,617.5667114257812,2.525,0.92,[6 4]
425,3,618.6777954101562,2.525,0.0,[6 3]
425,3,0,2.525,0.92,[6 4]
425,3,621.5667114257812,1.6,0.92,[5 4]
425,3,622.2332763671875,0.8,0.92,[4 4]
425,3,622.9000244140625,-0.044999999999999984,0.92,[3 4]
425,3,623.7888793945312,-0.87,0.92,[2 4]
425,3,624.4556274414062,-1.8,0.92,[1 4]
425,3,625.7888793945312,-3.0250000000000004,0.92,[0 4]
425,3,626.2332763671875,-3.0250000000000004,0.0,[0 3]
425,3,627.344482421875,-3.0250000000000004,-0.99,[0 2]
425,3,628.2332763671875,-3.0250000000000004,-1.9900000000000002,[0 1]
425,3,629.122314453125,-3.0250000000000004,-3.095,[0 0]
425,3,630.0111083984375,-1.8,-3.095,[1 0]
425,13,555.5443725585938,-3.0250000000000004,0.0,[0 3]
425,13,559.5443725585938,-3.0250000000000004,-0.99,[0 2]
425,13,559.9888916015625,-1.8,-0.99,[1 2]
425,13,561.3223266601562,-0.87,-0.99,[2 2]
425,13,561.9888916015625,-0.044999999999999984,-0.99,[3 2]
425,13,562.8778076171875,0.8,-0.99,[4 2]
425,13,563.7667236328125,1.6,-0.99,[5 2]
425,13,0,1.6,-1.9900000000000002,[5 1]
425,11,382.56671142578125,2.525,0.92,[6 4]
425,11,387.0111083984375,1.6,0.92,[5 4]
425,11,388.3445129394531,0.8,0.92,[4 4]
425,11,389.2333068847656,-0.044999999999999984,0.92,[3 4]
425,11,389.8999938964844,-0.044999999999999984,0.0,[3 3]
425,11,0,-0.044999999999999984,0.92,[3 4]
425,11,392.1221923828125,-0.87,0.92,[2 4]
425,11,393.0111083984375,-1.8,0.92,[1 4]
425,11,394.1221923828125,-3.0250000000000004,0.92,[0 4]
425,11,394.56671142578125,-3.0250000000000004,0.0,[0 3]
425,9,176.9221954345703,1.6,0.92,[5 4]
425,9,182.47779846191406,0.8,0.92,[4 4]
425,9,183.36669921875,-0.044999999999999984,0.92,[3 4]
425,9,184.25559997558594,-0.87,0.92,[2 4]
425,9,185.14450073242188,-1.8,0.92,[1 4]
425,9,186.25559997558594,-1.8,1.725,[1 5]
425,9,0,-1.8,0.92,[1 4]
425,9,0,-0.87,0.92,[2 4]
425,9,0,-0.044999999999999984,0.92,[3 4]
425,9,0,0.8,0.92,[4 4]
425,9,0,1.6,0.92,[5 4]
425,9,192.47779846191406,2.525,0.92,[6 4]
425,9,193.14450073242188,2.525,1.725,[6 5]
425,9,194.03329467773438,2.525,2.9000000000000004,[6 6]
425,9,195.58889770507812,1.6,2.9000000000000004,[5 6]
425,9,196.47779846191406,0.8,2.9000000000000004,[4 6]
425,9,197.36669921875,-0.044999999999999984,2.9000000000000004,[3 6]
425,9,198.25559997558594,-0.87,2.9000000000000004,[2 6]
425,9,199.14450073242188,-1.8,2.9000000000000004,[1 6]
425,9,200.25559997558594,-3.0250000000000004,2.9000000000000004,[0 6]
425,5,828.7667236328125,-1.8,1.725,[1 5]
425,5,829.4332885742188,-1.8,0.92,[1 4]
425,5,829.6555786132812,-3.0250000000000004,0.92,[0 4]
425,5,830.5444946289062,-3.0250000000000004,0.0,[0 3]
425,5,831.6555786132812,-3.0250000000000004,-0.99,[0 2]
425,5,832.7667236328125,-1.8,-0.99,[1 2]
425,5,833.6555786132812,-0.87,-0.99,[2 2]
425,5,834.5444946289062,-0.044999999999999984,-0.99,[3 2]
425,5,835.4332885742188,0.8,-0.99,[4 2]
425,5,836.3223266601562,1.6,-0.99,[5 2]
425,5,837.2111206054688,2.525,-0.99,[6 2]
425,5,838.0999755859375,2.525,0.0,[6 3]
425,5,839.2111206054688,2.525,0.92,[6 4]
425,5,840.0999755859375,2.525,1.725,[6 5]
425,5,0,2.525,0.92,[6 4]
425,5,0,1.6,0.92,[5 4]
425,16,148.48890686035156,-0.044999999999999984,0.0,[3 3]
425,16,151.1555938720703,-0.044999999999999984,0.92,[3 4]
425,16,152.26669311523438,-0.044999999999999984,1.725,[3 5]
425,16,152.9333038330078,-0.044999999999999984,2.9000000000000004,[3 6]
425,16,154.04440307617188,-0.87,2.9000000000000004,[2 6]
425,16,154.9333038330078,-1.8,2.9000000000000004,[1 6]
425,16,156.7111053466797,-1.8,1.725,[1 5]
425,16,157.60000610351562,-1.8,0.92,[1 4]
425,16,158.04440307617188,-3.0250000000000004,0.92,[0 4]
425,16,158.7111053466797,-3.0250000000000004,0.0,[0 3]
425,16,159.82220458984375,-3.0250000000000004,-0.99,[0 2]
425,16,0,-3.0250000000000004,-1.9900000000000002,[0 1]
425,12,678.9445190429688,2.525,0.92,[6 4]
425,12,684.2777709960938,2.525,1.725,[6 5]
425,12,685.1666870117188,2.525,2.9000000000000004,[6 6]
425,12,686.7222290039062,1.6,2.9000000000000004,[5 6]
425,12,687.611083984375,0.8,2.9000000000000004,[4 6]
425,12,688.7222290039062,-0.044999999999999984,2.9000000000000004,[3 6]
425,12,689.8333740234375,-0.044999999999999984,1.725,[3 5]
425,12,690.5,-0.044999999999999984,0.92,[3 4]
425,12,692.0554809570312,-0.87,0.92,[2 4]
425,12,692.9445190429688,-1.8,0.92,[1 4]
425,12,694.2777709960938,-3.0250000000000004,0.92,[0 4]
425,12,694.7222290039062,-3.0250000000000004,0.0,[0 3]
425,12,696.0554809570312,-3.0250000000000004,-0.99,[0 2]
425,12,697.388916015625,-1.8,-0.99,[1 2]
425,12,698.7222290039062,-0.87,-0.99,[2 2]
425,12,699.611083984375,-0.044999999999999984,-0.99,[3 2]
425,12,700.5,0.8,-0.99,[4 2]
425,12,701.388916015625,1.6,-0.99,[5 2]
425,12,702.5,2.525,-0.99,[6 2]
425,12,703.388916015625,2.525,0.0,[6 3]
425,12,0,2.525,0.92,[6 4]
425,12,0,1.6,0.92,[5 4]
425,12,0,0.8,0.92,[4 4]
425,12,0,-0.044999999999999984,0.92,[3 4]
425,12,0,-0.87,0.92,[2 4]
425,12,0,-1.8,0.92,[1 4]
425,12,0,-1.8,1.725,[1 5]
425,8,523.0667114257812,-3.0250000000000004,-1.9900000000000002,[0 1]
425,8,526.4000244140625,-3.0250000000000004,-0.99,[0 2]
425,8,527.2888793945312,-3.0250000000000004,0.0,[0 3]
425,8,528.1777954101562,-3.0250000000000004,0.92,[0 4]
425,8,528.844482421875,-1.8,0.92,[1 4]
425,8,529.9556274414062,-0.87,0.92,[2 4]
425,8,530.844482421875,-0.044999999999999984,0.92,[3 4]
425,8,531.7332763671875,0.8,0.92,[4 4]
425,8,532.622314453125,1.6,0.92,[5 4]
425,8,533.2888793945312,2.525,0.92,[6 4]
425,8,534.1777954101562,2.525,0.0,[6 3]
425,8,535.2888793945312,2.525,-0.99,[6 2]
425,8,0,1.6,-0.99,[5 2]
425,17,356.1444091796875,1.6,-0.99,[5 2]
425,17,358.36669921875,2.525,-0.99,[6 2]
425,17,359.70001220703125,2.525,0.0,[6 3]
425,17,360.5888977050781,2.525,0.92,[6 4]
425,17,361.255615234375,2.525,1.725,[6 5]
425,17,361.9222106933594,2.525,2.9000000000000004,[6 6]
425,17,363.70001220703125,1.6,2.9000000000000004,[5 6]
425,17,364.36669921875,0.8,2.9000000000000004,[4 6]
425,17,365.03338623046875,-0.044999999999999984,2.9000000000000004,[3 6]
425,17,365.9222106933594,-0.87,2.9000000000000004,[2 6]
425,17,366.5888977050781,-1.8,2.9000000000000004,[1 6]
425,17,367.9222106933594,-3.0250000000000004,2.9000000000000004,[0 6]
425,2,408.2110900878906,-3.0250000000000004,2.9000000000000004,[0 6]
425,2,409.54449462890625,-1.8,2.9000000000000004,[1 6]
425,2,413.32220458984375,-1.8,1.725,[1 5]
