Subject,Age,Gender,AllowedTime,Order,Center,Top,Target,TargetAngle,EstimateAngle,AngularError,DSP_Trial,targetAngle
610,19,male,60,18,You,telescope,wheelbarrow,350.0,17.0,27.0,dsp1_08,350.1060793
611,19,male,60,15,You,telescope,wheelbarrow,350.0,316.0,34.0,dsp1_08,350.1060793
612,18,male,60,21,You,telescope,wheelbarrow,350.0,323.0,27.0,dsp1_08,350.1060793
613,18,male,60,24,You,telescope,wheelbarrow,350.0,89.0,99.0,dsp1_08,350.1060793
614,19,male,60,18,You,telescope,wheelbarrow,350.0,29.0,39.0,dsp1_08,350.1060793
615,20,male,60,9,You,telescope,wheelbarrow,350.0,122.0,132.0,dsp1_08,350.1060793
616,19,male,60,4,You,telescope,wheelbarrow,350.0,69.0,79.0,dsp1_08,350.1060793
617,19,male,60,20,You,telescope,wheelbarrow,350.0,24.0,34.0,dsp1_08,350.1060793
618,19,male,60,25,You,telescope,wheelbarrow,350.0,55.0,65.0,dsp1_08,350.1060793
619,20,male,60,24,You,telescope,wheelbarrow,350.0,4.0,14.0,dsp1_08,350.1060793
620,18,male,60,10,You,telescope,wheelbarrow,350.0,42.0,52.0,dsp1_08,350.1060793
621,25,female,60,22,You,telescope,wheelbarrow,350.0,11.0,21.0,dsp1_08,350.1060793
622,18,male,60,6,You,telescope,wheelbarrow,350.0,45.0,55.0,dsp1_08,350.1060793
623,19,female,60,14,You,telescope,wheelbarrow,350.0,0.0,10.0,dsp1_08,350.1060793
624,18,female,60,14,You,telescope,wheelbarrow,350.0,11.0,21.0,dsp1_08,350.1060793
625,20,female,60,4,You,telescope,wheelbarrow,350.0,108.0,118.0,dsp1_08,350.1060793
626,18,male,60,21,You,telescope,wheelbarrow,350.0,204.0,146.0,dsp1_08,350.1060793
627,19,male,60,6,You,telescope,wheelbarrow,350.0,213.0,137.0,dsp1_08,350.1060793
628,18,female,60,21,You,telescope,wheelbarrow,350.0,234.0,116.0,dsp1_08,350.1060793
629,20,male,60,14,You,telescope,wheelbarrow,350.0,351.0,1.0,dsp1_08,350.1060793
630,19,female,60,21,You,telescope,wheelbarrow,350.0,37.0,47.0,dsp1_08,350.1060793
631,21,female,60,1,You,telescope,wheelbarrow,350.0,34.0,44.0,dsp1_08,350.1060793
632,18,female,60,27,You,telescope,wheelbarrow,350.0,228.0,122.0,dsp1_08,350.1060793
633,19,female,60,13,You,telescope,wheelbarrow,350.0,23.0,33.0,dsp1_08,350.1060793
634,18,female,60,18,You,telescope,wheelbarrow,350.0,205.0,145.0,dsp1_08,350.1060793
635,18,male,60,13,You,telescope,wheelbarrow,350.0,329.0,21.0,dsp1_08,350.1060793
636,19,female,60,10,You,telescope,wheelbarrow,350.0,90.0,100.0,dsp1_08,350.1060793
637,18,male,60,13,You,telescope,wheelbarrow,350.0,138.0,148.0,dsp1_08,350.1060793
638,20,female,60,1,You,telescope,wheelbarrow,350.0,41.0,51.0,dsp1_08,350.1060793
639,18,female,60,14,You,telescope,wheelbarrow,350.0,27.0,37.0,dsp1_08,350.1060793
641,18,male,60,18,You,telescope,wheelbarrow,350.0,345.0,5.0,dsp1_08,350.1060793
642,19,female,60,8,You,telescope,wheelbarrow,350.0,242.0,108.0,dsp1_08,350.1060793
643,18,female,60,27,You,telescope,wheelbarrow,350.0,113.0,123.0,dsp1_08,350.1060793
645,18,male,60,4,You,telescope,wheelbarrow,350.0,43.0,53.0,dsp1_08,350.1060793
646,18,male,60,1,You,telescope,wheelbarrow,350.0,25.0,35.0,dsp1_08,350.1060793
647,19,female,60,15,You,telescope,wheelbarrow,350.0,274.0,76.0,dsp1_08,350.1060793
648,18,female,60,14,You,telescope,wheelbarrow,350.0,189.0,161.0,dsp1_08,350.1060793
649,20,female,60,24,You,telescope,wheelbarrow,350.0,203.0,147.0,dsp1_08,350.1060793
650,19,female,60,24,You,telescope,wheelbarrow,350.0,40.0,50.0,dsp1_08,350.1060793
651,19,female,60,23,You,telescope,wheelbarrow,350.0,35.0,45.0,dsp1_08,350.1060793
653,20,female,60,8,You,telescope,wheelbarrow,350.0,43.0,53.0,dsp1_08,350.1060793
656,18,female,60,9,You,telescope,wheelbarrow,350.0,314.0,36.0,dsp1_08,350.1060793
657,19,female,60,20,You,telescope,wheelbarrow,350.0,58.0,68.0,dsp1_08,350.1060793
658,19,female,60,26,You,telescope,wheelbarrow,350.0,65.0,75.0,dsp1_08,350.1060793
660,19,male,60,26,You,telescope,wheelbarrow,350.0,29.0,39.0,dsp1_08,350.1060793
662,18,female,60,11,You,telescope,wheelbarrow,350.0,296.0,54.0,dsp1_08,350.1060793
663,18,female,60,13,You,telescope,wheelbarrow,350.0,23.0,33.0,dsp1_08,350.1060793
664,18,female,60,9,You,telescope,wheelbarrow,350.0,44.0,54.0,dsp1_08,350.1060793
665,18,female,60,3,You,telescope,wheelbarrow,350.0,294.0,56.0,dsp1_08,350.1060793
666,18,male,60,14,You,telescope,wheelbarrow,350.0,354.0,4.0,dsp1_08,350.1060793
667,19,male,60,27,You,telescope,wheelbarrow,350.0,134.0,144.0,dsp1_08,350.1060793
668,19,male,60,1,You,telescope,wheelbarrow,350.0,217.0,133.0,dsp1_08,350.1060793
669,18,male,60,20,You,telescope,wheelbarrow,350.0,353.0,3.0,dsp1_08,350.1060793
670,19,male,60,16,You,telescope,wheelbarrow,350.0,82.0,92.0,dsp1_08,350.1060793
640,18,female,60,4,You,telescope,wheelbarrow,350.0,247.0,103.0,dsp1_08,350.1060793
604,20,male,60,12,You,harp,telescope,269.0,274.0,5.0,dsp1_24,269.0472296
605,18,male,60,11,You,harp,telescope,269.0,242.0,27.0,dsp1_24,269.0472296
606,20,male,60,2,You,harp,telescope,269.0,205.0,64.0,dsp1_24,269.0472296
607,20,female,60,10,You,harp,telescope,269.0,258.0,11.0,dsp1_24,269.0472296
608,21,male,60,10,You,harp,telescope,269.0,133.0,136.0,dsp1_24,269.0472296
609,18,male,60,5,You,harp,telescope,269.0,239.0,30.0,dsp1_24,269.0472296
610,19,male,60,17,You,harp,telescope,269.0,112.0,157.0,dsp1_24,269.0472296
611,19,male,60,17,You,harp,telescope,269.0,196.0,73.0,dsp1_24,269.0472296
612,18,male,60,4,You,harp,telescope,269.0,234.0,35.0,dsp1_24,269.0472296
613,18,male,60,13,You,harp,telescope,269.0,122.0,147.0,dsp1_24,269.0472296
614,19,male,60,11,You,harp,telescope,269.0,274.0,5.0,dsp1_24,269.0472296
615,20,male,60,13,You,harp,telescope,269.0,125.0,144.0,dsp1_24,269.0472296
616,19,male,60,26,You,harp,telescope,269.0,214.0,55.0,dsp1_24,269.0472296
617,19,male,60,21,You,harp,telescope,269.0,317.0,48.0,dsp1_24,269.0472296
618,19,male,60,9,You,harp,telescope,269.0,102.0,167.0,dsp1_24,269.0472296
619,20,male,60,7,You,harp,telescope,269.0,270.0,1.0,dsp1_24,269.0472296
620,18,male,60,7,You,harp,telescope,269.0,324.0,55.0,dsp1_24,269.0472296
621,25,female,60,16,You,harp,telescope,269.0,0.0,91.0,dsp1_24,269.0472296
622,18,male,60,22,You,harp,telescope,269.0,113.0,156.0,dsp1_24,269.0472296
623,19,female,60,21,You,harp,telescope,269.0,121.0,148.0,dsp1_24,269.0472296
624,18,female,60,5,You,harp,telescope,269.0,222.0,47.0,dsp1_24,269.0472296
625,20,female,60,13,You,harp,telescope,269.0,77.0,168.0,dsp1_24,269.0472296
626,18,male,60,5,You,harp,telescope,269.0,222.0,47.0,dsp1_24,269.0472296
627,19,male,60,1,You,harp,telescope,269.0,305.0,36.0,dsp1_24,269.0472296
628,18,female,60,4,You,harp,telescope,269.0,88.0,179.0,dsp1_24,269.0472296
629,20,male,60,10,You,harp,telescope,269.0,268.0,1.0,dsp1_24,269.0472296
630,19,female,60,23,You,harp,telescope,269.0,103.0,166.0,dsp1_24,269.0472296
631,21,female,60,14,You,harp,telescope,269.0,165.0,104.0,dsp1_24,269.0472296
632,18,female,60,6,You,harp,telescope,269.0,289.0,20.0,dsp1_24,269.0472296
633,19,female,60,20,You,harp,telescope,269.0,114.0,155.0,dsp1_24,269.0472296
634,18,female,60,26,You,harp,telescope,269.0,305.0,36.0,dsp1_24,269.0472296
635,18,male,60,18,You,harp,telescope,269.0,146.0,123.0,dsp1_24,269.0472296
636,19,female,60,14,You,harp,telescope,269.0,138.0,131.0,dsp1_24,269.0472296
637,18,male,60,22,You,harp,telescope,269.0,90.0,179.0,dsp1_24,269.0472296
638,20,female,60,2,You,harp,telescope,269.0,309.0,40.0,dsp1_24,269.0472296
639,18,female,60,16,You,harp,telescope,269.0,90.0,179.0,dsp1_24,269.0472296
641,18,male,60,22,You,harp,telescope,269.0,266.0,3.0,dsp1_24,269.0472296
642,19,female,60,11,You,harp,telescope,269.0,217.0,52.0,dsp1_24,269.0472296
643,18,female,60,23,You,harp,telescope,269.0,48.0,139.0,dsp1_24,269.0472296
645,18,male,60,22,You,harp,telescope,269.0,65.0,156.0,dsp1_24,269.0472296
646,18,male,60,15,You,harp,telescope,269.0,307.0,38.0,dsp1_24,269.0472296
647,19,female,60,20,You,harp,telescope,269.0,205.0,64.0,dsp1_24,269.0472296
648,18,female,60,10,You,harp,telescope,269.0,273.0,4.0,dsp1_24,269.0472296
649,20,female,60,9,You,harp,telescope,269.0,100.0,169.0,dsp1_24,269.0472296
650,19,female,60,6,You,harp,telescope,269.0,347.0,78.0,dsp1_24,269.0472296
651,19,female,60,20,You,harp,telescope,269.0,152.0,117.0,dsp1_24,269.0472296
653,20,female,60,20,You,harp,telescope,269.0,38.0,129.0,dsp1_24,269.0472296
656,18,female,60,17,You,harp,telescope,269.0,163.0,106.0,dsp1_24,269.0472296
657,19,female,60,12,You,harp,telescope,269.0,89.0,180.0,dsp1_24,269.0472296
658,19,female,60,17,You,harp,telescope,269.0,104.0,165.0,dsp1_24,269.0472296
660,19,male,60,10,You,harp,telescope,269.0,327.0,58.0,dsp1_24,269.0472296
662,18,female,60,5,You,harp,telescope,269.0,180.0,89.0,dsp1_24,269.0472296
663,18,female,60,24,You,harp,telescope,269.0,340.0,71.0,dsp1_24,269.0472296
664,18,female,60,1,You,harp,telescope,269.0,58.0,149.0,dsp1_24,269.0472296
665,18,female,60,10,You,harp,telescope,269.0,278.0,9.0,dsp1_24,269.0472296
666,18,male,60,19,You,harp,telescope,269.0,270.0,1.0,dsp1_24,269.0472296
667,19,male,60,18,You,harp,telescope,269.0,144.0,125.0,dsp1_24,269.0472296
668,19,male,60,12,You,harp,telescope,269.0,114.0,155.0,dsp1_24,269.0472296
669,18,male,60,18,You,harp,telescope,269.0,244.0,25.0,dsp1_24,269.0472296
670,19,male,60,22,You,harp,telescope,269.0,228.0,41.0,dsp1_24,269.0472296
640,18,female,60,19,You,harp,telescope,269.0,53.0,144.0,dsp1_24,269.0472296
604,20,male,60,13,You,trashcan,stove,194.0,184.0,10.0,new_7,186.5373443
605,18,male,60,4,You,trashcan,stove,194.0,213.0,19.0,new_7,186.5373443
606,20,male,60,9,You,trashcan,stove,194.0,198.0,4.0,new_7,186.5373443
607,20,female,60,2,You,trashcan,stove,194.0,85.0,109.0,new_7,186.5373443
608,21,male,60,4,You,trashcan,stove,194.0,255.0,61.0,new_7,186.5373443
609,18,male,60,20,You,trashcan,stove,194.0,229.0,35.0,new_7,186.5373443
610,19,male,60,2,You,trashcan,stove,194.0,177.0,17.0,new_7,186.5373443
611,19,male,60,7,You,trashcan,stove,194.0,108.0,86.0,new_7,186.5373443
612,18,male,60,17,You,trashcan,stove,194.0,221.0,27.0,new_7,186.5373443
613,18,male,60,22,You,trashcan,stove,194.0,100.0,94.0,new_7,186.5373443
614,19,male,60,5,You,trashcan,stove,194.0,214.0,20.0,new_7,186.5373443
615,20,male,60,16,You,trashcan,stove,194.0,219.0,25.0,new_7,186.5373443
616,19,male,60,8,You,trashcan,stove,194.0,119.0,75.0,new_7,186.5373443
617,19,male,60,13,You,trashcan,stove,194.0,150.0,44.0,new_7,186.5373443
618,19,male,60,13,You,trashcan,stove,194.0,186.0,8.0,new_7,186.5373443
619,20,male,60,22,You,trashcan,stove,194.0,180.0,14.0,new_7,186.5373443
620,18,male,60,14,You,trashcan,stove,194.0,193.0,1.0,new_7,186.5373443
621,25,female,60,26,You,trashcan,stove,194.0,158.0,36.0,new_7,186.5373443
622,18,male,60,8,You,trashcan,stove,194.0,191.0,3.0,new_7,186.5373443
623,19,female,60,26,You,trashcan,stove,194.0,140.0,54.0,new_7,186.5373443
624,18,female,60,21,You,trashcan,stove,194.0,192.0,2.0,new_7,186.5373443
625,20,female,60,17,You,trashcan,stove,194.0,245.0,51.0,new_7,186.5373443
626,18,male,60,18,You,trashcan,stove,194.0,205.0,11.0,new_7,186.5373443
627,19,male,60,9,You,trashcan,stove,194.0,124.0,70.0,new_7,186.5373443
628,18,female,60,27,You,trashcan,stove,194.0,147.0,47.0,new_7,186.5373443
629,20,male,60,8,You,trashcan,stove,194.0,195.0,1.0,new_7,186.5373443
630,19,female,60,16,You,trashcan,stove,194.0,236.0,42.0,new_7,186.5373443
631,21,female,60,4,You,trashcan,stove,194.0,307.0,113.0,new_7,186.5373443
632,18,female,60,3,You,trashcan,stove,194.0,151.0,43.0,new_7,186.5373443
633,19,female,60,15,You,trashcan,stove,194.0,197.0,3.0,new_7,186.5373443
634,18,female,60,9,You,trashcan,stove,194.0,142.0,52.0,new_7,186.5373443
635,18,male,60,6,You,trashcan,stove,194.0,200.0,6.0,new_7,186.5373443
636,19,female,60,6,You,trashcan,stove,194.0,204.0,10.0,new_7,186.5373443
637,18,male,60,5,You,trashcan,stove,194.0,149.0,45.0,new_7,186.5373443
638,20,female,60,9,You,trashcan,stove,194.0,62.0,132.0,new_7,186.5373443
639,18,female,60,17,You,trashcan,stove,194.0,152.0,42.0,new_7,186.5373443
641,18,male,60,25,You,trashcan,stove,194.0,205.0,11.0,new_7,186.5373443
642,19,female,60,1,You,trashcan,stove,194.0,195.0,1.0,new_7,186.5373443
643,18,female,60,9,You,trashcan,stove,194.0,297.0,103.0,new_7,186.5373443
645,18,male,60,5,You,trashcan,stove,194.0,221.0,27.0,new_7,186.5373443
646,18,male,60,10,You,trashcan,stove,194.0,164.0,30.0,new_7,186.5373443
647,19,female,60,11,You,trashcan,stove,194.0,139.0,55.0,new_7,186.5373443
648,18,female,60,7,You,trashcan,stove,194.0,190.0,4.0,new_7,186.5373443
649,20,female,60,25,You,trashcan,stove,194.0,138.0,56.0,new_7,186.5373443
650,19,female,60,16,You,trashcan,stove,194.0,227.0,33.0,new_7,186.5373443
651,19,female,60,25,You,trashcan,stove,194.0,202.0,8.0,new_7,186.5373443
653,20,female,60,19,You,trashcan,stove,194.0,130.0,64.0,new_7,186.5373443
656,18,female,60,14,You,trashcan,stove,194.0,288.0,94.0,new_7,186.5373443
657,19,female,60,15,You,trashcan,stove,194.0,62.0,132.0,new_7,186.5373443
658,19,female,60,13,You,trashcan,stove,194.0,244.0,50.0,new_7,186.5373443
660,19,male,60,15,You,trashcan,stove,194.0,230.0,36.0,new_7,186.5373443
662,18,female,60,4,You,trashcan,stove,194.0,290.0,96.0,new_7,186.5373443
663,18,female,60,26,You,trashcan,stove,194.0,52.0,142.0,new_7,186.5373443
664,18,female,60,17,You,trashcan,stove,194.0,77.0,117.0,new_7,186.5373443
665,18,female,60,15,You,trashcan,stove,194.0,71.0,123.0,new_7,186.5373443
666,18,male,60,4,You,trashcan,stove,194.0,204.0,10.0,new_7,186.5373443
667,19,male,60,12,You,trashcan,stove,194.0,306.0,112.0,new_7,186.5373443
668,19,male,60,5,You,trashcan,stove,194.0,224.0,30.0,new_7,186.5373443
669,18,male,60,15,You,trashcan,stove,194.0,203.0,9.0,new_7,186.5373443
670,19,male,60,13,You,trashcan,stove,194.0,181.0,13.0,new_7,186.5373443
640,18,female,60,23,You,trashcan,stove,194.0,322.0,128.0,new_7,186.5373443
604,20,male,60,14,You,bookshelf,plant,81.0,90.0,9.0,dsp1_19,81.30394961
605,18,male,60,21,You,bookshelf,plant,81.0,45.0,36.0,dsp1_19,81.30394961
606,20,male,60,5,You,bookshelf,plant,81.0,73.0,8.0,dsp1_19,81.30394961
607,20,female,60,3,You,bookshelf,plant,81.0,244.0,163.0,dsp1_19,81.30394961
608,21,male,60,2,You,bookshelf,plant,81.0,28.0,53.0,dsp1_19,81.30394961
609,18,male,60,3,You,bookshelf,plant,81.0,78.0,3.0,dsp1_19,81.30394961
610,19,male,60,22,You,bookshelf,plant,81.0,145.0,64.0,dsp1_19,81.30394961
611,19,male,60,22,You,bookshelf,plant,81.0,301.0,140.0,dsp1_19,81.30394961
612,18,male,60,18,You,bookshelf,plant,81.0,53.0,28.0,dsp1_19,81.30394961
613,18,male,60,9,You,bookshelf,plant,81.0,87.0,6.0,dsp1_19,81.30394961
614,19,male,60,19,You,bookshelf,plant,81.0,139.0,58.0,dsp1_19,81.30394961
615,20,male,60,27,You,bookshelf,plant,81.0,182.0,101.0,dsp1_19,81.30394961
616,19,male,60,27,You,bookshelf,plant,81.0,143.0,62.0,dsp1_19,81.30394961
617,19,male,60,1,You,bookshelf,plant,81.0,271.0,170.0,dsp1_19,81.30394961
618,19,male,60,8,You,bookshelf,plant,81.0,231.0,150.0,dsp1_19,81.30394961
619,20,male,60,5,You,bookshelf,plant,81.0,89.0,8.0,dsp1_19,81.30394961
620,18,male,60,13,You,bookshelf,plant,81.0,61.0,20.0,dsp1_19,81.30394961
621,25,female,60,14,You,bookshelf,plant,81.0,127.0,46.0,dsp1_19,81.30394961
622,18,male,60,5,You,bookshelf,plant,81.0,138.0,57.0,dsp1_19,81.30394961
623,19,female,60,17,You,bookshelf,plant,81.0,332.0,109.0,dsp1_19,81.30394961
624,18,female,60,6,You,bookshelf,plant,81.0,132.0,51.0,dsp1_19,81.30394961
625,20,female,60,10,You,bookshelf,plant,81.0,311.0,130.0,dsp1_19,81.30394961
626,18,male,60,20,You,bookshelf,plant,81.0,152.0,71.0,dsp1_19,81.30394961
627,19,male,60,12,You,bookshelf,plant,81.0,118.0,37.0,dsp1_19,81.30394961
628,18,female,60,24,You,bookshelf,plant,81.0,79.0,2.0,dsp1_19,81.30394961
629,20,male,60,16,You,bookshelf,plant,81.0,88.0,7.0,dsp1_19,81.30394961
630,19,female,60,5,You,bookshelf,plant,81.0,26.0,55.0,dsp1_19,81.30394961
631,21,female,60,16,You,bookshelf,plant,81.0,121.0,40.0,dsp1_19,81.30394961
632,18,female,60,21,You,bookshelf,plant,81.0,276.0,165.0,dsp1_19,81.30394961
633,19,female,60,11,You,bookshelf,plant,81.0,38.0,43.0,dsp1_19,81.30394961
634,18,female,60,17,You,bookshelf,plant,81.0,82.0,1.0,dsp1_19,81.30394961
635,18,male,60,15,You,bookshelf,plant,81.0,198.0,117.0,dsp1_19,81.30394961
636,19,female,60,12,You,bookshelf,plant,81.0,139.0,58.0,dsp1_19,81.30394961
637,18,male,60,18,You,bookshelf,plant,81.0,216.0,135.0,dsp1_19,81.30394961
638,20,female,60,7,You,bookshelf,plant,81.0,311.0,130.0,dsp1_19,81.30394961
639,18,female,60,11,You,bookshelf,plant,81.0,279.0,162.0,dsp1_19,81.30394961
641,18,male,60,9,You,bookshelf,plant,81.0,60.0,21.0,dsp1_19,81.30394961
642,19,female,60,4,You,bookshelf,plant,81.0,180.0,99.0,dsp1_19,81.30394961
643,18,female,60,13,You,bookshelf,plant,81.0,44.0,37.0,dsp1_19,81.30394961
645,18,male,60,10,You,bookshelf,plant,81.0,244.0,163.0,dsp1_19,81.30394961
646,18,male,60,8,You,bookshelf,plant,81.0,139.0,58.0,dsp1_19,81.30394961
647,19,female,60,1,You,bookshelf,plant,81.0,123.0,42.0,dsp1_19,81.30394961
648,18,female,60,16,You,bookshelf,plant,81.0,85.0,4.0,dsp1_19,81.30394961
649,20,female,60,19,You,bookshelf,plant,81.0,82.0,1.0,dsp1_19,81.30394961
650,19,female,60,27,You,bookshelf,plant,81.0,116.0,35.0,dsp1_19,81.30394961
651,19,female,60,5,You,bookshelf,plant,81.0,140.0,59.0,dsp1_19,81.30394961
653,20,female,60,23,You,bookshelf,plant,81.0,311.0,130.0,dsp1_19,81.30394961
656,18,female,60,12,You,bookshelf,plant,81.0,217.0,136.0,dsp1_19,81.30394961
657,19,female,60,5,You,bookshelf,plant,81.0,240.0,159.0,dsp1_19,81.30394961
658,19,female,60,6,You,bookshelf,plant,81.0,53.0,28.0,dsp1_19,81.30394961
660,19,male,60,12,You,bookshelf,plant,81.0,137.0,56.0,dsp1_19,81.30394961
662,18,female,60,25,You,bookshelf,plant,81.0,260.0,179.0,dsp1_19,81.30394961
663,18,female,60,15,You,bookshelf,plant,81.0,335.0,106.0,dsp1_19,81.30394961
664,18,female,60,18,You,bookshelf,plant,81.0,306.0,135.0,dsp1_19,81.30394961
665,18,female,60,27,You,bookshelf,plant,81.0,90.0,9.0,dsp1_19,81.30394961
666,18,male,60,10,You,bookshelf,plant,81.0,215.0,134.0,dsp1_19,81.30394961
667,19,male,60,11,You,bookshelf,plant,81.0,244.0,163.0,dsp1_19,81.30394961
668,19,male,60,3,You,bookshelf,plant,81.0,224.0,143.0,dsp1_19,81.30394961
669,18,male,60,19,You,bookshelf,plant,81.0,77.0,4.0,dsp1_19,81.30394961
670,19,male,60,23,You,bookshelf,plant,81.0,269.0,172.0,dsp1_19,81.30394961
640,18,female,60,15,You,bookshelf,plant,81.0,323.0,118.0,dsp1_19,81.30394961
604,20,male,60,15,You,harp,mailbox,235.0,243.0,8.0,new_5,235.1461191
605,18,male,60,26,You,harp,mailbox,235.0,75.0,160.0,new_5,235.1461191
606,20,male,60,15,You,harp,mailbox,235.0,217.0,18.0,new_5,235.1461191
607,20,female,60,13,You,harp,mailbox,235.0,97.0,138.0,new_5,235.1461191
608,21,male,60,20,You,harp,mailbox,235.0,217.0,18.0,new_5,235.1461191
609,18,male,60,26,You,harp,mailbox,235.0,200.0,35.0,new_5,235.1461191
610,19,male,60,6,You,harp,mailbox,235.0,212.0,23.0,new_5,235.1461191
611,19,male,60,12,You,harp,mailbox,235.0,194.0,41.0,new_5,235.1461191
612,18,male,60,10,You,harp,mailbox,235.0,180.0,55.0,new_5,235.1461191
613,18,male,60,25,You,harp,mailbox,235.0,233.0,2.0,new_5,235.1461191
614,19,male,60,24,You,harp,mailbox,235.0,237.0,2.0,new_5,235.1461191
615,20,male,60,14,You,harp,mailbox,235.0,144.0,91.0,new_5,235.1461191
616,19,male,60,21,You,harp,mailbox,235.0,138.0,97.0,new_5,235.1461191
617,19,male,60,12,You,harp,mailbox,235.0,81.0,154.0,new_5,235.1461191
618,19,male,60,12,You,harp,mailbox,235.0,141.0,94.0,new_5,235.1461191
619,20,male,60,1,You,harp,mailbox,235.0,227.0,8.0,new_5,235.1461191
620,18,male,60,20,You,harp,mailbox,235.0,55.0,180.0,new_5,235.1461191
621,25,female,60,12,You,harp,mailbox,235.0,351.0,116.0,new_5,235.1461191
622,18,male,60,20,You,harp,mailbox,235.0,121.0,114.0,new_5,235.1461191
623,19,female,60,18,You,harp,mailbox,235.0,119.0,116.0,new_5,235.1461191
624,18,female,60,1,You,harp,mailbox,235.0,204.0,31.0,new_5,235.1461191
625,20,female,60,18,You,harp,mailbox,235.0,313.0,78.0,new_5,235.1461191
626,18,male,60,16,You,harp,mailbox,235.0,202.0,33.0,new_5,235.1461191
627,19,male,60,18,You,harp,mailbox,235.0,151.0,84.0,new_5,235.1461191
628,18,female,60,18,You,harp,mailbox,235.0,300.0,65.0,new_5,235.1461191
629,20,male,60,13,You,harp,mailbox,235.0,206.0,29.0,new_5,235.1461191
630,19,female,60,18,You,harp,mailbox,235.0,316.0,81.0,new_5,235.1461191
631,21,female,60,3,You,harp,mailbox,235.0,51.0,176.0,new_5,235.1461191
632,18,female,60,8,You,harp,mailbox,235.0,112.0,123.0,new_5,235.1461191
633,19,female,60,6,You,harp,mailbox,235.0,50.0,175.0,new_5,235.1461191
634,18,female,60,27,You,harp,mailbox,235.0,93.0,142.0,new_5,235.1461191
635,18,male,60,11,You,harp,mailbox,235.0,157.0,78.0,new_5,235.1461191
636,19,female,60,16,You,harp,mailbox,235.0,95.0,140.0,new_5,235.1461191
637,18,male,60,20,You,harp,mailbox,235.0,137.0,98.0,new_5,235.1461191
638,20,female,60,27,You,harp,mailbox,235.0,288.0,53.0,new_5,235.1461191
639,18,female,60,7,You,harp,mailbox,235.0,269.0,34.0,new_5,235.1461191
641,18,male,60,4,You,harp,mailbox,235.0,233.0,2.0,new_5,235.1461191
642,19,female,60,13,You,harp,mailbox,235.0,44.0,169.0,new_5,235.1461191
643,18,female,60,18,You,harp,mailbox,235.0,300.0,65.0,new_5,235.1461191
645,18,male,60,7,You,harp,mailbox,235.0,292.0,57.0,new_5,235.1461191
646,18,male,60,5,You,harp,mailbox,235.0,207.0,28.0,new_5,235.1461191
647,19,female,60,10,You,harp,mailbox,235.0,216.0,19.0,new_5,235.1461191
648,18,female,60,19,You,harp,mailbox,235.0,204.0,31.0,new_5,235.1461191
649,20,female,60,22,You,harp,mailbox,235.0,91.0,144.0,new_5,235.1461191
650,19,female,60,12,You,harp,mailbox,235.0,349.0,114.0,new_5,235.1461191
651,19,female,60,18,You,harp,mailbox,235.0,231.0,4.0,new_5,235.1461191
653,20,female,60,18,You,harp,mailbox,235.0,38.0,163.0,new_5,235.1461191
656,18,female,60,20,You,harp,mailbox,235.0,89.0,146.0,new_5,235.1461191
657,19,female,60,26,You,harp,mailbox,235.0,150.0,85.0,new_5,235.1461191
658,19,female,60,18,You,harp,mailbox,235.0,141.0,94.0,new_5,235.1461191
660,19,male,60,27,You,harp,mailbox,235.0,325.0,90.0,new_5,235.1461191
662,18,female,60,19,You,harp,mailbox,235.0,244.0,9.0,new_5,235.1461191
663,18,female,60,10,You,harp,mailbox,235.0,41.0,166.0,new_5,235.1461191
664,18,female,60,15,You,harp,mailbox,235.0,133.0,102.0,new_5,235.1461191
665,18,female,60,13,You,harp,mailbox,235.0,235.0,0.0,new_5,235.1461191
666,18,male,60,15,You,harp,mailbox,235.0,227.0,8.0,new_5,235.1461191
667,19,male,60,25,You,harp,mailbox,235.0,30.0,155.0,new_5,235.1461191
668,19,male,60,26,You,harp,mailbox,235.0,73.0,162.0,new_5,235.1461191
669,18,male,60,27,You,harp,mailbox,235.0,246.0,11.0,new_5,235.1461191
670,19,male,60,6,You,harp,mailbox,235.0,117.0,118.0,new_5,235.1461191
640,18,female,60,5,You,harp,mailbox,235.0,78.0,157.0,new_5,235.1461191
604,20,male,60,16,You,well,picnictable,225.0,234.0,9.0,dsp1_02,225.0
605,18,male,60,14,You,well,picnictable,225.0,221.0,4.0,dsp1_02,225.0
606,20,male,60,6,You,well,picnictable,225.0,32.0,167.0,dsp1_02,225.0
607,20,female,60,18,You,well,picnictable,225.0,86.0,139.0,dsp1_02,225.0
608,21,male,60,27,You,well,picnictable,225.0,338.0,113.0,dsp1_02,225.0
609,18,male,60,12,You,well,picnictable,225.0,208.0,17.0,dsp1_02,225.0
610,19,male,60,13,You,well,picnictable,225.0,33.0,168.0,dsp1_02,225.0
611,19,male,60,9,You,well,picnictable,225.0,143.0,82.0,dsp1_02,225.0
612,18,male,60,14,You,well,picnictable,225.0,224.0,1.0,dsp1_02,225.0
613,18,male,60,10,You,well,picnictable,225.0,216.0,9.0,dsp1_02,225.0
614,19,male,60,2,You,well,picnictable,225.0,225.0,0.0,dsp1_02,225.0
615,20,male,60,17,You,well,picnictable,225.0,60.0,165.0,dsp1_02,225.0
616,19,male,60,1,You,well,picnictable,225.0,142.0,83.0,dsp1_02,225.0
617,19,male,60,23,You,well,picnictable,225.0,218.0,7.0,dsp1_02,225.0
